COUNT,LAT,LONG
1,49.2122156735077,-123.139990169429
1,49.2123083369801,-123.139987685003
1,49.212400993103,-123.139983841235
1,49.212493649241,-123.139979983722
1,49.2125867559721,-123.139975440945
2,49.2386578092638,-123.050465034195
1,49.2473656838586,-123.0693403444
1,49.2783471188452,-123.12857572033
1,49.2847287423692,-123.117258551246
1,49.2617030320554,-123.080372292211
12,49.2810360298642,-123.102109778456
12,49.2810671590954,-123.102001235637
3,49.2794888931498,-123.124186008894
2,49.2880746074883,-123.13081447072
2,49.2631934617521,-123.18648218676
1,49.2656922311401,-123.122921665948
1,49.2343074047218,-123.156389743487
1,49.234309061459,-123.156494832905
2,49.2470848477577,-123.089811859104
1,49.2717835246486,-123.079312643281
4,49.2358896812491,-123.185068214094
1,49.2791411015495,-123.091358569313
1,49.203401808467,-123.130928507129
1,49.2845116516445,-123.132727190694
3,49.225782059057,-123.065307518853
2,49.2807591100542,-123.085528793209
1,49.2555559445093,-123.125826452967
1,49.2623104819685,-123.05180854272
1,49.282866157166,-123.11071046705
1,49.2829160058278,-123.110788266078
4,49.2626472048885,-123.074200026875
3,49.2897228067235,-123.133304635586
3,49.2897642941204,-123.133435665477
2,49.2653309775514,-123.105885007643
3,49.2744996754006,-123.080122252678
3,49.2745521403163,-123.079070380372
3,49.2753464157171,-123.08034772838
2,49.2805753943304,-123.096684191721
2,49.2489856059279,-123.074208104289
7,49.2640525807318,-123.184490318384
1,49.2802937025178,-123.109364568286
1,49.2805445831653,-123.110145246207
10,49.2821496120419,-123.106487860878
6,49.2819912882141,-123.105605419759
4,49.244241121938,-123.064937460199
1,49.240239127354,-123.064960939363
3,49.2833219330242,-123.104956671551
3,49.283381966678,-123.10503602714
2,49.282857148505,-123.095840128169
10,49.2820214170203,-123.078222482052
2,49.2262815264641,-123.091171307283
1,49.282690386259,-123.087305254663
1,49.2826925581288,-123.087407007938
1,49.2826942775475,-123.087512197902
8,49.2608575631977,-123.101473347686
8,49.2609082347508,-123.101543270448
8,49.2609784008856,-123.101539291242
13,49.2820346126377,-123.109058705138
6,49.2759396852284,-123.130547463256
6,49.2759883460394,-123.130470616272
1,49.2804910593788,-123.02793161332
2,49.2477037237208,-123.089748718694
3,49.2898226473001,-123.137538856737
2,49.2782674832209,-123.075659851769
3,49.2456153751787,-123.184844963133
3,49.2827603985616,-123.111517365793
3,49.2827992314121,-123.111572576933
2,49.2628012792844,-123.184904005748
10,49.2816474276759,-123.109188390354
10,49.2816648726977,-123.109289488723
4,49.2622776876186,-123.139044225116
4,49.2458677656632,-123.065970084207
11,49.2810618133175,-123.101216569755
1,49.2790957499542,-123.131976318793
9,49.2603532915127,-123.101575927681
3,49.2619142025703,-123.094703812134
2,49.225221483568,-123.10125374514
2,49.2631798976784,-123.092441071525
1,49.2791980416036,-123.098918068993
1,49.2828551579809,-123.095626106028
5,49.2820731516301,-123.102642509017
1,49.2631915080737,-123.211702141455
8,49.2567163594374,-123.100883802505
3,49.2678932187877,-123.154546315616
3,49.267894427363,-123.154651474888
3,49.2678960865214,-123.154755948284
3,49.2678972949058,-123.154861107567
3,49.2678989614331,-123.154959945214
6,49.2814266578543,-123.058285006404
2,49.2441923392853,-123.064811970796
1,49.2607976030041,-123.172668467098
2,49.2776631308496,-123.126022971536
1,49.264047719586,-123.149218881839
2,49.2830884714358,-123.102907379533
4,49.2637925525888,-123.168425131144
4,49.2637967544666,-123.168627879472
4,49.263799597696,-123.168836794561
4,49.2640548152286,-123.149637417115
2,49.2397443732552,-123.065752107352
6,49.2893383406283,-123.139182359409
1,49.2827755892175,-123.091626312353
1,49.2827773053409,-123.091730815139
1,49.2488596594021,-123.185619591871
1,49.2441463250997,-123.062300381621
1,49.2722683429888,-123.15217153218
3,49.2614118517641,-123.186242484914
3,49.2812125578643,-123.120654717936
3,49.2812880157795,-123.120579692063
10,49.2806902243329,-123.102540780924
4,49.2796663685162,-123.132863145082
1,49.2854090232493,-123.063369255876
6,49.2631995509379,-123.104456282382
1,49.240693284708,-123.038190723657
1,49.2807361584181,-123.084089330893
1,49.280737880359,-123.084195204052
1,49.2807396011998,-123.084302452156
1,49.2807412455606,-123.084514195437
1,49.2807413269628,-123.084402825584
1,49.2807419828794,-123.084612917259
4,49.2778556240612,-123.098638075431
4,49.2778959586294,-123.098637880896
2,49.2573498519126,-123.089676356577
1,49.2507090138706,-123.168123303403
1,49.267891568435,-123.15444184226
1,49.2055244347277,-123.133789011541
1,49.2201413698159,-123.066878685238
2,49.2813329720438,-123.127812119325
1,49.2864792151303,-123.141237398607
2,49.2382605330893,-123.03231649783
1,49.2867651808411,-123.137923371034
8,49.2621609559477,-123.089354814249
8,49.2621622022586,-123.089487860545
1,49.2314887163302,-123.161886188383
1,49.2315786704347,-123.161885108741
1,49.2316053088988,-123.161811984257
1,49.2316704283933,-123.161880601049
1,49.2317612839029,-123.161878178231
1,49.2318521404119,-123.161875041147
3,49.2781054719001,-123.124159107725
1,49.2772277518902,-123.123551960837
1,49.2772737067197,-123.123477696672
9,49.2631750679672,-123.103202855851
9,49.2631793638654,-123.103418378614
3,49.2621533814524,-123.08810218012
2,49.2667470693524,-123.104983460676
1,49.2154629614291,-123.117498182556
3,49.2564055813658,-123.100886467345
3,49.2562854815099,-123.10090216397
1,49.2781306591695,-123.090598973254
1,49.2258240852473,-123.066207682098
2,49.2866684217525,-123.141537037784
1,49.279806899169,-123.086566566418
1,49.2798678359978,-123.086513876381
4,49.2611861509385,-123.070106689218
2,49.2540762145612,-123.114775613181
1,49.2825153589723,-123.076054770609
1,49.2566736902096,-123.091375886363
4,49.2076403268138,-123.140241921414
3,49.2558736995555,-123.101701109098
3,49.2559014500719,-123.101578102188
1,49.2133764321724,-123.140791282779
1,49.2544605951323,-123.090417509883
4,49.2621363155117,-123.085470284288
1,49.2423014372843,-123.10178354292
1,49.2154072742674,-123.090671577136
1,49.2154994784462,-123.0906683267
1,49.2453505648038,-123.185618899616
1,49.2454468244854,-123.185617886482
2,49.2882196070762,-123.138384691809
1,49.2609066250515,-123.093762889076
1,49.2609080641459,-123.093663248734
1,49.2397159682953,-123.076854356585
2,49.2837652484084,-123.124133579039
1,49.2128638031826,-123.139981742853
5,49.2801030819697,-123.098876885328
1,49.2735890092497,-123.100527052032
2,49.2618139916112,-123.094059433321
3,49.2618099961632,-123.093462807137
2,49.2618123625183,-123.093861514859
1,49.2618111785302,-123.093657824721
5,49.2678068558125,-123.149125007887
1,49.2694737806588,-123.071922640728
1,49.2558631278191,-123.024270517889
11,49.2638373354166,-123.137567534637
11,49.2638701232952,-123.13760501136
11,49.2638726452913,-123.137753186217
1,49.2261939624315,-123.138109401711
5,49.2836435332698,-123.106767924115
1,49.2601531815718,-123.072303373365
1,49.2602116703334,-123.072271573479
1,49.2617738248656,-123.089778121127
3,49.2498429033686,-123.074727046318
11,49.2632085387771,-123.187387773681
2,49.2637808420042,-123.166905631181
4,49.2551890860196,-123.115496942466
1,49.2649473820318,-123.106320425464
1,49.2649841493888,-123.106149805252
1,49.2649881340635,-123.106218538827
1,49.2719810262306,-123.15052431348
1,49.2348974076698,-123.16034985175
4,49.2381436736377,-123.048819397319
1,49.2447214613293,-123.100881759142
11,49.2627920298537,-123.092107581475
12,49.282505956397,-123.115577281105
12,49.2825486311306,-123.1155216938
2,49.269997783912,-123.145731494313
2,49.2700252623953,-123.145839896944
2,49.2700282744503,-123.145947815131
2,49.2700299432114,-123.146050918122
2,49.27003114878,-123.146157456355
2,49.2498019371629,-123.168059887427
2,49.2498038999626,-123.168256387455
1,49.2637239611926,-123.128762653801
1,49.2659648008672,-123.141191206606
1,49.2659670769714,-123.141389557491
12,49.2800881497426,-123.097937111341
1,49.2329336430889,-123.034953638269
3,49.2379825830327,-123.06581504924
1,49.2661675892471,-123.099890423892
1,49.2630518253249,-123.127542540236
1,49.2390913027141,-123.03057994821
1,49.2390546771606,-123.051368094741
1,49.2391072485491,-123.051482173163
1,49.2391571212529,-123.051596249015
15,49.2809262805375,-123.097676184358
15,49.280930662395,-123.097812999891
15,49.2809314856426,-123.097903060321
15,49.2809331917734,-123.098002045887
2,49.2728163173985,-123.074150542583
2,49.2728166792969,-123.074287327553
1,49.2824089782746,-123.066946022359
1,49.2849449637839,-123.124978046803
2,49.2343102683399,-123.156599920909
2,49.2343119158907,-123.156705010311
1,49.2600752314846,-123.185007165018
1,49.2243823798091,-123.102100061571
1,49.2467309897075,-123.19185876634
1,49.2768100800386,-123.088069330168
2,49.2640229825024,-123.205245048759
1,49.2630590240712,-123.124463563621
2,49.2845968318268,-123.108889683767
2,49.2636682492168,-123.12548852177
1,49.2836756234087,-123.073335239775
1,49.2836964080395,-123.07319844233
1,49.2837162852919,-123.073059594648
1,49.2837375142554,-123.072916623784
1,49.2837560401624,-123.072780523929
1,49.2565653748089,-123.090833400831
1,49.256602597319,-123.09097020876
1,49.2566317256094,-123.091104940595
1,49.278695500122,-123.06725372643
1,49.2786962821522,-123.067439872665
2,49.2278136287559,-123.090298155282
3,49.255805122146,-123.100929343094
1,49.25571018748,-123.075408828663
2,49.2582556856936,-123.184242965493
2,49.2582588548036,-123.184506144746
2,49.2582595239489,-123.184368715803
2,49.2359406277558,-123.039717272109
2,49.2360837294284,-123.039491963
1,49.2691484741437,-123.076969180233
1,49.2692393259795,-123.076968648003
1,49.2693319768602,-123.076968104824
1,49.269441180073,-123.076965800381
1,49.2704310410781,-123.103148749442
1,49.2870859054867,-123.120073816859
1,49.2805030776562,-123.046030006743
1,49.2695188562989,-123.145821221397
1,49.2695345271084,-123.145941409996
1,49.2695360177106,-123.146043136805
2,49.2803909776229,-123.104781335268
5,49.2728202194222,-123.078019348472
5,49.2686260071311,-123.168531455242
5,49.2686276049809,-123.168669333282
5,49.2686287372857,-123.168811745931
5,49.2686312365275,-123.168948115003
2,49.2820674678175,-123.080572373443
1,49.2766482667583,-123.119512667194
9,49.2762797773772,-123.075308227277
4,49.2563565720627,-123.114678586853
2,49.2460890252885,-123.089818695246
1,49.2816467847591,-123.138071836785
3,49.2833732923605,-123.096066754088
1,49.2890477516735,-123.130159563169
2,49.2773770418642,-123.07674984137
1,49.2621769594916,-123.091286593783
1,49.2621782030341,-123.091420327377
2,49.280577707985,-123.073567725882
1,49.2808784270783,-123.059120599956
2,49.2563253995424,-123.100523499299
1,49.2637548269338,-123.187165790395
2,49.2656380097538,-123.100435712227
1,49.2544365597982,-123.114697431721
1,49.2545287543309,-123.114694896913
1,49.2546187104215,-123.114690982698
1,49.25470687099,-123.114683518833
2,49.2818273428269,-123.111940154588
1,49.228709865489,-123.052158679055
1,49.2840522620054,-123.105822648192
5,49.2639056948328,-123.139952816225
1,49.2607451816314,-123.071801214218
1,49.2656643159145,-123.07006034821
1,49.2843328628122,-123.112971535895
1,49.2350561177811,-123.183194682658
1,49.235063108992,-123.184442839459
1,49.2797480339053,-123.07842864283
2,49.2815351201596,-123.099206026461
1,49.2586063607124,-123.048966908224
1,49.2596369886449,-123.048300625164
7,49.27193886131,-123.092681484424
2,49.2355587751949,-123.038372651825
3,49.2809262805375,-123.097676184358
3,49.280930662395,-123.097812999891
3,49.2809314856426,-123.097903060321
3,49.2809331917734,-123.098002045887
5,49.2640206813907,-123.181315369874
1,49.2343612589975,-123.159077887475
3,49.2769725702468,-123.074095015472
4,49.2827476229322,-123.090012952593
1,49.2654339401816,-123.115198762802
1,49.2757374169526,-123.126940968168
1,49.2760391086875,-123.126471448156
1,49.2042669053797,-123.127241331865
1,49.2761892882507,-123.12245002615
10,49.2808982095343,-123.093162907349
10,49.2809025375296,-123.093261636388
2,49.2777735498791,-123.092157955461
1,49.2629737297208,-123.071679799145
1,49.2540086347038,-123.08321728764
1,49.2540521758528,-123.083348610364
1,49.2541204436888,-123.083481349216
1,49.2267268162832,-123.091129137943
2,49.2825782377616,-123.080795843863
3,49.2571976856177,-123.056140458697
3,49.2649751529423,-123.10787986934
3,49.2649790415144,-123.108050315855
3,49.2649810773847,-123.108258570849
12,49.2815044782304,-123.092835434106
12,49.2815066435734,-123.092939247612
12,49.2815083608363,-123.09304086035
12,49.2815105276572,-123.093142611437
12,49.2815122378619,-123.093252748926
5,49.280161633294,-123.10012842902
5,49.2802457092402,-123.100161872406
1,49.2635872409021,-123.108309208116
4,49.2373609702194,-123.065840296757
2,49.2801741370593,-123.117201788832
2,49.2803053375451,-123.117196091314
2,49.2803340335237,-123.117194756887
2,49.2803620989068,-123.117194342166
2,49.2803898298095,-123.117195562817
1,49.2028952712545,-123.135416953387
1,49.2899636860931,-123.128048712434
1,49.2801441624602,-123.100576329378
1,49.280144521818,-123.100680136696
1,49.2649252665963,-123.110646764152
1,49.2650175282168,-123.110121787213
1,49.2650200104579,-123.110339101417
1,49.2650230274431,-123.110476544553
1,49.2650476089931,-123.11063880444
1,49.2651429632143,-123.110633519616
1,49.2771778825476,-123.12557132408
1,49.277230135137,-123.125497215328
1,49.2772742883031,-123.125426522986
1,49.2773280782388,-123.1253448012
11,49.2815427892131,-123.108555691206
10,49.2674089504226,-123.077031312639
2,49.2472936330524,-123.185575372597
3,49.2463507195964,-123.068413902842
1,49.2346768643546,-123.140330836817
1,49.2287756405195,-123.117567684932
1,49.2289107938468,-123.117585819913
4,49.281698830816,-123.102900418024
7,49.2548933996958,-123.086769800958
7,49.2549728634574,-123.086949276258
7,49.255047854392,-123.087107443784
7,49.2551268820522,-123.087280048285
1,49.2837020477904,-123.092820309221
1,49.2837041953017,-123.092935127472
6,49.2678903596689,-123.154336682999
2,49.2292991957415,-123.090275438975
3,49.2824485109496,-123.071162496601
1,49.2784890627408,-123.127504277354
1,49.2506138475151,-123.114926817257
1,49.2507060531455,-123.114922235671
1,49.2649808063259,-123.09008792376
1,49.2542864254198,-123.115496183163
1,49.2543203444511,-123.115749803008
2,49.2090235313648,-123.140110007869
4,49.2724212814416,-123.069181155013
4,49.2724855965907,-123.069181932306
8,49.2621747183485,-123.090728711633
8,49.2621759629691,-123.09086189544
2,49.2634470045254,-123.149021471368
1,49.2337237620041,-123.130581427097
1,49.2826667578693,-123.085789435833
3,49.2371536444435,-123.065830391346
1,49.2641146405895,-123.130470935032
1,49.2641166509321,-123.130681936222
1,49.2641238224424,-123.131092786251
5,49.2778595495862,-123.125725815155
1,49.276024560197,-123.047772462551
2,49.2627036530729,-123.126169542224
4,49.262708426998,-123.127531910463
1,49.262714255573,-123.127955265991
1,49.2887312347577,-123.129658996552
1,49.2488082241223,-123.073822623197
5,49.284669320783,-123.109274169174
2,49.2844700200366,-123.108389865525
1,49.2596750752566,-123.065583257994
1,49.2673488373791,-123.141831318946
1,49.2673509578894,-123.141935792075
1,49.2682961948695,-123.146665288112
1,49.2825656740437,-123.079456034181
1,49.2825664902958,-123.079577034515
1,49.2825703188739,-123.079816673758
1,49.2623381552718,-123.054268726727
16,49.2792042933301,-123.123692380448
16,49.2792533963946,-123.123618258807
16,49.2793020489037,-123.123544837092
16,49.2793511518729,-123.123470715159
2,49.2799168960309,-123.121415281422
3,49.2617049005773,-123.097036361435
3,49.2617052830865,-123.097105701135
2,49.2805261998193,-123.094101684045
1,49.2668532221019,-123.135096322555
3,49.2693585654588,-123.069250552202
2,49.2791065368154,-123.123840624414
2,49.2791556399756,-123.123766503067
1,49.2805773443715,-123.073432294385
3,49.2817842705027,-123.06398007395
3,49.2818782722934,-123.06397609815
3,49.2819664362327,-123.063972087285
5,49.2809332798329,-123.076488579716
5,49.2809720349495,-123.07608756833
5,49.2809755033828,-123.076284190749
2,49.2815530310867,-123.07119349215
2,49.2815534842954,-123.071333752542
2,49.280910766034,-123.068697651366
1,49.247321827907,-123.10152121755
1,49.2473955856515,-123.101524803805
4,49.2323815522601,-123.065155658488
1,49.2355132795358,-123.065878804106
1,49.2824259356852,-123.12530306591
4,49.2833929266507,-123.111530493518
4,49.2834445751005,-123.111606937001
4,49.2834962131883,-123.111684741885
3,49.2253132357164,-123.101253245916
1,49.2477848329648,-123.184431264104
13,49.2630477964643,-123.098152928552
6,49.2685067824924,-123.102508738718
1,49.2694025781214,-123.160859549031
8,49.2479532552457,-123.071823759952
8,49.2479981621876,-123.07192054297
4,49.2680981995254,-123.168990707844
2,49.2349348670045,-123.065894628771
1,49.2819922450634,-123.076258685846
1,49.2471796818972,-123.125568383892
2,49.2863471019519,-123.059913458154
5,49.2800838302532,-123.097726753782
2,49.2773656924229,-123.075434757694
4,49.2620041427219,-123.070485235515
3,49.2790535398485,-123.076786031443
3,49.2791257330081,-123.076829878875
3,49.2791789815603,-123.076563232018
3,49.2792138875147,-123.076827266021
3,49.2793083395538,-123.076823288042
2,49.2784040625804,-123.076823918318
8,49.2726887137244,-123.07695373748
1,49.2788260027999,-123.07011289444
6,49.284537774864,-123.063078995215
5,49.280942521584,-123.095811820093
1,49.203655318634,-123.129912700377
4,49.2605601044449,-123.101561096543
4,49.2321948977879,-123.065160907369
4,49.2322884491312,-123.065159656821
1,49.2112132641455,-123.101705164921
1,49.2439307846632,-123.063319954393
1,49.2205540239586,-123.103600723279
5,49.2917294738654,-123.13458614904
1,49.2800743403276,-123.074280835379
1,49.280076048238,-123.074422454666
1,49.2800786537174,-123.074566825155
2,49.2672286472678,-123.140451201793
2,49.2673253356407,-123.140089003263
2,49.2673270071341,-123.140194162277
2,49.2673291282903,-123.140299322573
2,49.2673312493509,-123.140404482877
1,49.2589540135088,-123.115939453424
1,49.290616456157,-123.131390259345
1,49.2907396979571,-123.131541324355
1,49.2909297319469,-123.131799959106
1,49.2050691574352,-123.128122611431
2,49.2259451026656,-123.09118387311
3,49.2820705004782,-123.080738062884
3,49.2820717685143,-123.080854250354
4,49.2632715688712,-123.107106530703
7,49.2474641499065,-123.070801594859
7,49.2475104039571,-123.070903324376
7,49.2475589067231,-123.071005057308
7,49.2476132602141,-123.071115042949
1,49.2801813924069,-123.108683746925
1,49.2803561529105,-123.108259842052
13,49.28077115404,-123.086255620547
13,49.2807737735126,-123.086361495425
13,49.2807754933716,-123.086467368741
13,49.2807772141636,-123.086571867127
13,49.2807789248346,-123.086677740443
1,49.2849711895634,-123.092871533446
5,49.282617835076,-123.064498464936
2,49.2818443115642,-123.063313663026
4,49.2782708769576,-123.075971278641
1,49.2717860510135,-123.07504558445
1,49.261722840741,-123.082866314498
2,49.247348279373,-123.07054176865
3,49.2824380742325,-123.07662389567
3,49.282573381136,-123.076730116972
3,49.2826619839673,-123.076729580698
5,49.2819915715958,-123.076461094566
1,49.2818409989817,-123.072286071819
3,49.2640436319097,-123.206307713741
1,49.2917921103256,-123.134490739973
1,49.26664042655,-123.072587087861
1,49.2333098676695,-123.06511429715
2,49.2256356947994,-123.065327528795
5,49.2813932050877,-123.086810139118
1,49.2627911225465,-123.132689763504
1,49.2626883692422,-123.125749626558
2,49.2901538447967,-123.131610712209
1,49.2508337247199,-123.114084889775
1,49.2340018109989,-123.11679797759
1,49.2737923058509,-123.075647123148
1,49.2737925286569,-123.075443922433
5,49.2853328584736,-123.062448881774
7,49.2719445212532,-123.06543931469
2,49.2769153305104,-123.07028498221
5,49.2769357279917,-123.071754349488
1,49.2519283895709,-123.10130871278
1,49.2521705722732,-123.175155865154
2,49.258706345189,-123.139171404887
2,49.2587794879599,-123.139161715386
3,49.2736517516671,-123.076934353235
2,49.2763970424524,-123.070394217404
3,49.2529043927731,-123.079666403311
2,49.2342518426862,-123.15458404525
4,49.2662894119996,-123.109214028396
1,49.2777806666101,-123.124650353412
3,49.2497174505015,-123.115832149228
3,49.2498056062851,-123.115829607311
3,49.2498955631612,-123.115825022217
5,49.2644527400214,-123.175091959453
3,49.2399995276801,-123.053256808687
7,49.2516678113776,-123.078217014258
2,49.2793968480004,-123.064969416382
1,49.244798819615,-123.100882603706
1,49.2448703334066,-123.100880688482
1,49.2449481450504,-123.100877412137
1,49.2450016691102,-123.100874649626
1,49.2503192856065,-123.041863431355
1,49.2644608973709,-123.175643982094
4,49.2813968726879,-123.027935699785
4,49.2813969058469,-123.027798204184
5,49.2809308673945,-123.095012254119
5,49.280933479975,-123.09511675485
5,49.2809342026388,-123.095211352359
1,49.2617238426939,-123.116157711161
2,49.2638295198654,-123.135442213367
2,49.263832417453,-123.135655937429
2,49.2638357635798,-123.135870363728
2,49.2641888432224,-123.135472198322
2,49.2641900038328,-123.135633015495
2,49.2641947115587,-123.135837001041
2,49.2625537523613,-123.061148411062
1,49.2643831350402,-123.103682925885
1,49.2801130154753,-123.077411642811
1,49.2801155775232,-123.077615135091
2,49.2596207701221,-123.096943753321
1,49.2750205053877,-123.059659880751
2,49.2711044784943,-123.069937884208
5,49.2389934255126,-123.065780042235
1,49.2791530365379,-123.070754086112
1,49.2722635052651,-123.069182034142
1,49.2723525559358,-123.069184908082
2,49.2746993100626,-123.069171170512
5,49.2808472384663,-123.121185915254
5,49.2809625605454,-123.121019142069
5,49.281017053941,-123.120949840637
3,49.2805769368486,-123.121610643709
5,49.2644749348815,-123.176461288081
9,49.2603761343602,-123.098548836854
9,49.2603779262984,-123.09875731898
9,49.260442057896,-123.098972536516
9,49.2604450232988,-123.099185845341
9,49.2605195162385,-123.098656323712
2,49.240903077359,-123.05683380935
1,49.2598246120283,-123.070530385212
9,49.2712374975981,-123.07698650686
9,49.2712397523783,-123.077112430512
1,49.2836730371383,-123.096165787794
1,49.2837659085986,-123.096116192587
1,49.2837676189423,-123.096222760145
1,49.2837697818113,-123.096325891037
1,49.2050549968484,-123.132940030809
1,49.2051458506661,-123.132938901529
1,49.2814119946041,-123.051286597066
1,49.2796792598599,-123.07359700869
1,49.2791474316695,-123.074351322749
1,49.2791527892891,-123.07455221656
1,49.2791552656229,-123.074756942014
1,49.2791578528583,-123.074928807687
1,49.2461302622367,-123.049189767078
1,49.2815528119225,-123.069768372603
1,49.2837270476352,-123.094162775626
1,49.2837296686065,-123.094257932092
3,49.2686037653596,-123.111627492758
3,49.2686812731944,-123.111473024767
3,49.2687759080612,-123.111280806911
3,49.2688471244959,-123.111129760229
3,49.2689309441299,-123.110958809534
1,49.2348815293924,-123.159154161966
1,49.234882678928,-123.159299087365
3,49.2801526921095,-123.101099477009
4,49.2626156365514,-123.070027182777
4,49.262617363899,-123.070145372843
4,49.2424991465785,-123.060347529147
1,49.2875825585694,-123.130826095134
1,49.2615101798515,-123.054389041217
6,49.2635378547015,-123.105334740525
2,49.262923787722,-123.185637220764
5,49.2587520832111,-123.040766745096
3,49.2537464900805,-123.067751210579
3,49.2538233806111,-123.067782922188
1,49.2404656747128,-123.142827079538
10,49.2837878343129,-123.109212229073
10,49.283855246635,-123.109266691434
10,49.2838979007864,-123.109343787142
10,49.2839351537664,-123.109434621304
10,49.2839683433429,-123.109532321742
10,49.2839992964401,-123.10961695458
3,49.2468390051787,-123.185799004327
7,49.2366583863747,-123.185035918988
1,49.2346311395456,-123.036172089067
1,49.2603961694734,-123.139110502735
6,49.2808007435644,-123.089293189251
1,49.2655998618756,-123.140093038964
2,49.2833353562551,-123.094081192944
1,49.2654131556892,-123.135799962553
1,49.2793924532743,-123.130290478223
1,49.258397731141,-123.070230839721
1,49.2790974377416,-123.093307536292
1,49.2634167574588,-123.151075699059
1,49.2634862210514,-123.151492784589
2,49.2721246349494,-123.098987534348
13,49.2506491308365,-123.077748155174
13,49.2507615461623,-123.077798637704
13,49.2508501379202,-123.077815279951
1,49.2787414169758,-123.074726605291
1,49.278772419229,-123.074356533522
1,49.278775882629,-123.074565521018
1,49.2787802469388,-123.074771773888
4,49.2815227760718,-123.068885386029
1,49.2832669212784,-123.068022055279
1,49.2832796389683,-123.067810321438
3,49.2526358374684,-123.080410778204
1,49.2824607696292,-123.072137269256
5,49.2683091886971,-123.149086383752
3,49.2683026296346,-123.097784170974
2,49.2815507142222,-123.072014629042
2,49.2815537630517,-123.071464924194
1,49.290518585204,-123.130057544166
1,49.2906300280939,-123.129912009695
3,49.2684603144573,-123.100355624965
1,49.2604885270017,-123.137484202292
3,49.2894846906061,-123.138073797387
3,49.2807614219601,-123.110558637023
3,49.2808069047285,-123.110498928801
3,49.280855998013,-123.110426166587
2,49.2679742523053,-123.159448307434
10,49.2534916261196,-123.067586344815
3,49.2519922275981,-123.065783776625
1,49.2071909223342,-123.123043387956
1,49.2071165194133,-123.123214815305
7,49.2820439237302,-123.101115057946
7,49.282131534456,-123.10122042281
7,49.2821327921456,-123.101324923632
7,49.247165471166,-123.070154629475
7,49.2472274594588,-123.070284272446
1,49.2179213747221,-123.091888350001
7,49.263340757367,-123.11206006439
1,49.2507965562102,-123.067697788279
1,49.2786764772698,-123.080283816363
4,49.2725580086384,-123.069180658858
4,49.2726259218592,-123.069181441184
4,49.2726951859944,-123.06917948972
2,49.2667006835883,-123.103052273382
3,49.2821750365303,-123.111564898802
1,49.2055803207917,-123.126723264828
7,49.2628327268892,-123.10971605613
7,49.2628332496449,-123.109923171761
5,49.2770651934523,-123.081637146789
12,49.26334279204,-123.138159622093
12,49.263409816124,-123.138151438769
5,49.2764472906634,-123.074732556982
4,49.2472351347381,-123.068831146775
1,49.2355672083731,-123.041407180618
2,49.269833382498,-123.068029674941
1,49.2698098978204,-123.063211577003
1,49.2778887017354,-123.075788509093
2,49.2778760842338,-123.075012354652
2,49.27787954645,-123.075221338405
1,49.2773247356433,-123.071096363944
1,49.2773273139093,-123.071291595386
1,49.2773298291905,-123.07158802897
1,49.2773299134447,-123.071451905859
1,49.2773324416301,-123.071726891929
1,49.2773340606484,-123.072001876705
1,49.2773341470917,-123.071863017647
7,49.2764175963892,-123.071638360635
7,49.2764188566751,-123.071781755973
5,49.2845389835632,-123.063335992418
1,49.2126229299317,-123.13944417335
1,49.2532211747543,-123.100576903682
1,49.2532311156181,-123.100316930149
1,49.226679782002,-123.090324931247
1,49.263714793455,-123.128124878031
1,49.2499146856485,-123.142950232849
11,49.2475273351699,-123.184853502064
1,49.2643926545818,-123.10161448489
4,49.2503180153926,-123.0771595646
3,49.26202647249,-123.072900271099
3,49.2620277449679,-123.073021895234
5,49.2761568729213,-123.127070658175
2,49.2260955981412,-123.066113690829
2,49.226252117959,-123.066109779382
2,49.2264005334397,-123.066105170386
2,49.2265552542134,-123.066101229021
2,49.2267063584815,-123.066097996996
2,49.2268592790013,-123.066096140816
2,49.227011291782,-123.066092909968
3,49.2389083763552,-123.031678279367
2,49.2336746275573,-123.065109982612
3,49.2335815177783,-123.065109860238
10,49.2323709778145,-123.06595706868
1,49.2325335738651,-123.065152424423
2,49.2911517774697,-123.134385182073
2,49.291276132008,-123.134573789285
1,49.2871850644279,-123.136941828129
1,49.2687316850038,-123.208720380253
1,49.2622492232364,-123.042487532297
1,49.2622492652099,-123.042348701746
1,49.2697928920779,-123.045105786613
6,49.2696980331894,-123.056159796246
6,49.2698041774308,-123.056157854778
6,49.2699278622897,-123.05615593321
5,49.2832680917139,-123.11445565277
5,49.2833162865921,-123.114384263797
3,49.2243745572535,-123.091194044021
1,49.234564609511,-123.036031913849
1,49.261119392908,-123.071494030543
2,49.2673747996032,-123.142648009943
1,49.2526540772188,-123.068311759866
2,49.2890543632615,-123.139510514347
2,49.2885391165435,-123.140345375011
1,49.2071657082247,-123.147746043927
1,49.2073186473738,-123.148075323283
1,49.2074805677845,-123.148421792878
3,49.2808501806824,-123.090484692582
3,49.2808505234981,-123.090391472193
3,49.2808518845343,-123.090594691001
6,49.28082854922,-123.089163032577
4,49.2808221893221,-123.088894907724
5,49.2736114069018,-123.057046189347
1,49.2818198789341,-123.058894195682
1,49.2818211215008,-123.05910319231
1,49.2818214645253,-123.059311500386
1,49.2818227088797,-123.059515560897
1,49.2795640468355,-123.065912807339
1,49.2795648580259,-123.066067471526
1,49.2795678882346,-123.066273711394
3,49.2819886841939,-123.07606577167
2,49.2854629404156,-123.11269924125
2,49.2855145853999,-123.11277842554
