"""Date/Time""","""Year""","""Month""","""Day""","""Data Quality""","""Max Temp (°C)""","""Max Temp Flag""","""Min Temp (°C)""","""Min Temp Flag""","""Mean Temp (°C)""","""Mean Temp Flag""","""Heat Deg Days (°C)""","""Heat Deg Days Flag""","""Cool Deg Days (°C)""","""Cool Deg Days Flag""","""Total Rain (mm)""","""Total Rain Flag""","""Total Snow (cm)""","""Total Snow Flag""","""Total Precip (mm)""","""Total Precip Flag""","""Snow on Grnd (cm)""","""Snow on Grnd Flag""","""Dir of Max Gust (10s deg)""","""Dir of Max Gust Flag""","""Spd of Max Gust (km/h)""","""Spd of Max Gust Flag"""
"""2015-04-26""","""2015""","""04""","""26""","""†""","""14.5""","""""","""5.1""","""""","""9.8""","""""","""8.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-04-27""","""2015""","""04""","""27""","""†""","""18.8""","""""","""9.3""","""""","""14.1""","""""","""3.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""2.3""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-04-28""","""2015""","""04""","""28""","""†""","""14.6""","""""","""9.9""","""""","""12.3""","""""","""5.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.6""","""""","""""","""""","""31""","""""","""46""",""""""
"""2015-04-29""","""2015""","""04""","""29""","""†""","""15.1""","""""","""5.7""","""""","""10.4""","""""","""7.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-04-30""","""2015""","""04""","""30""","""†""","""14.2""","""""","""8.3""","""""","""11.3""","""""","""6.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""16""","""""","""33""",""""""
"""2015-05-01""","""2015""","""05""","""01""","""†""","""15.5""","""""","""9.6""","""""","""12.6""","""""","""5.4""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""27""","""""","""46""",""""""
"""2015-05-02""","""2015""","""05""","""02""","""†""","""14.6""","""""","""8.5""","""""","""11.6""","""""","""6.4""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""28""","""""","""48""",""""""
"""2015-05-03""","""2015""","""05""","""03""","""†""","""15.4""","""""","""4.6""","""""","""10.0""","""""","""8.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-04""","""2015""","""05""","""04""","""†""","""17.7""","""""","""7.2""","""""","""12.5""","""""","""5.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.6""","""""","""""","""""","""23""","""""","""33""",""""""
"""2015-05-05""","""2015""","""05""","""05""","""†""","""14.3""","""""","""7.7""","""""","""11.0""","""""","""7.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.9""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-06""","""2015""","""05""","""06""","""†""","""14.5""","""""","""5.9""","""""","""10.2""","""""","""7.8""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-07""","""2015""","""05""","""07""","""†""","""17.0""","""""","""6.8""","""""","""11.9""","""""","""6.1""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-08""","""2015""","""05""","""08""","""†""","""20.1""","""""","""8.0""","""""","""14.1""","""""","""3.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-09""","""2015""","""05""","""09""","""†""","""19.7""","""""","""9.2""","""""","""14.5""","""""","""3.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-10""","""2015""","""05""","""10""","""†""","""17.7""","""""","""10.6""","""""","""14.2""","""""","""3.8""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-11""","""2015""","""05""","""11""","""†""","""16.8""","""""","""11.0""","""""","""13.9""","""""","""4.1""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.8""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-12""","""2015""","""05""","""12""","""†""","""18.8""","""""","""11.9""","""""","""15.4""","""""","""2.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-13""","""2015""","""05""","""13""","""†""","""17.2""","""""","""11.5""","""""","""14.4""","""""","""3.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-14""","""2015""","""05""","""14""","""†""","""16.5""","""""","""10.4""","""""","""13.5""","""""","""4.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""1.5""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-15""","""2015""","""05""","""15""","""†""","""17.3""","""""","""10.6""","""""","""14.0""","""""","""4.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-16""","""2015""","""05""","""16""","""†""","""18.7""","""""","""12.3""","""""","""15.5""","""""","""2.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-17""","""2015""","""05""","""17""","""†""","""17.6""","""""","""12.5""","""""","""15.1""","""""","""2.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-18""","""2015""","""05""","""18""","""†""","""20.5""","""""","""11.8""","""""","""16.2""","""""","""1.8""","""""","""0.0""","""""","""""","""M""","""""","""M""","""1.4""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-19""","""2015""","""05""","""19""","""†""","""20.9""","""""","""11.2""","""""","""16.1""","""""","""1.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-20""","""2015""","""05""","""20""","""†""","""20.2""","""""","""10.6""","""""","""15.4""","""""","""2.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-21""","""2015""","""05""","""21""","""†""","""21.4""","""""","""12.2""","""""","""16.8""","""""","""1.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-22""","""2015""","""05""","""22""","""†""","""19.8""","""""","""12.3""","""""","""16.1""","""""","""1.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-23""","""2015""","""05""","""23""","""†""","""18.5""","""""","""12.7""","""""","""15.6""","""""","""2.4""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-24""","""2015""","""05""","""24""","""†""","""19.4""","""""","""12.7""","""""","""16.1""","""""","""1.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-25""","""2015""","""05""","""25""","""†""","""18.2""","""""","""12.5""","""""","""15.4""","""""","""2.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-26""","""2015""","""05""","""26""","""†""","""19.2""","""""","""13.8""","""""","""16.5""","""""","""1.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-27""","""2015""","""05""","""27""","""†""","""19.6""","""""","""14.3""","""""","""17.0""","""""","""1.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-28""","""2015""","""05""","""28""","""†""","""20.8""","""""","""12.1""","""""","""16.5""","""""","""1.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-29""","""2015""","""05""","""29""","""†""","""21.6""","""""","""13.2""","""""","""17.4""","""""","""0.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-30""","""2015""","""05""","""30""","""†""","""21.8""","""""","""12.1""","""""","""17.0""","""""","""1.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-05-31""","""2015""","""05""","""31""","""†""","""19.9""","""""","""9.6""","""""","""14.8""","""""","""3.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-01""","""2015""","""06""","""01""","""†""","""19.6""","""""","""12.9""","""""","""16.3""","""""","""1.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-02""","""2015""","""06""","""02""","""†""","""17.9""","""""","""12.1""","""""","""15.0""","""""","""3.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""6.2""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-03""","""2015""","""06""","""03""","""†""","""18.3""","""""","""12.4""","""""","""15.4""","""""","""2.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-04""","""2015""","""06""","""04""","""†""","""19.8""","""""","""13.0""","""""","""16.4""","""""","""1.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-05""","""2015""","""06""","""05""","""†""","""21.3""","""""","""11.6""","""""","""16.5""","""""","""1.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-06""","""2015""","""06""","""06""","""†""","""22.3""","""""","""12.2""","""""","""17.3""","""""","""0.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-07""","""2015""","""06""","""07""","""†""","""24.8""","""""","""15.3""","""""","""20.1""","""""","""0.0""","""""","""2.1""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-08""","""2015""","""06""","""08""","""†""","""23.1""","""""","""13.7""","""""","""18.4""","""""","""0.0""","""""","""0.4""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""30""","""""","""32""",""""""
"""2015-06-09""","""2015""","""06""","""09""","""†""","""20.2""","""""","""14.3""","""""","""17.3""","""""","""0.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""30""","""""","""44""",""""""
"""2015-06-10""","""2015""","""06""","""10""","""†""","""20.8""","""""","""13.8""","""""","""17.3""","""""","""0.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""31""","""""","""35""",""""""
"""2015-06-11""","""2015""","""06""","""11""","""†""","""19.5""","""""","""15.0""","""""","""17.3""","""""","""0.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""27""","""""","""37""",""""""
"""2015-06-12""","""2015""","""06""","""12""","""†""","""19.4""","""""","""12.8""","""""","""16.1""","""""","""1.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.2""","""""","""""","""""","""27""","""""","""67""",""""""
"""2015-06-13""","""2015""","""06""","""13""","""†""","""19.4""","""""","""9.3""","""""","""14.4""","""""","""3.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-14""","""2015""","""06""","""14""","""†""","""22.1""","""""","""9.9""","""""","""16.0""","""""","""2.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-15""","""2015""","""06""","""15""","""†""","""23.1""","""""","""11.5""","""""","""17.3""","""""","""0.7""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-16""","""2015""","""06""","""16""","""†""","""22.5""","""""","""12.9""","""""","""17.7""","""""","""0.3""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-17""","""2015""","""06""","""17""","""†""","""21.6""","""""","""11.8""","""""","""16.7""","""""","""1.3""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-18""","""2015""","""06""","""18""","""†""","""21.9""","""""","""13.5""","""""","""17.7""","""""","""0.3""","""""","""0.0""","""""","""""","""M""","""""","""M""","""2.8""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-19""","""2015""","""06""","""19""","""†""","""20.7""","""""","""11.2""","""""","""16.0""","""""","""2.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-20""","""2015""","""06""","""20""","""†""","""20.2""","""""","""11.2""","""""","""15.7""","""""","""2.3""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""32""",""""""
"""2015-06-21""","""2015""","""06""","""21""","""†""","""23.9""","""""","""11.0""","""""","""17.5""","""""","""0.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""31""","""""","""33""",""""""
"""2015-06-22""","""2015""","""06""","""22""","""†""","""23.0""","""""","""13.5""","""""","""18.3""","""""","""0.0""","""""","""0.3""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-23""","""2015""","""06""","""23""","""†""","""""","""M""","""12.5""","""E""","""""","""M""","""""","""M""","""""","""M""","""""","""M""","""""","""M""","""""","""M""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-24""","""2015""","""06""","""24""","""†""","""23.3""","""""","""14.3""","""""","""18.8""","""""","""0.0""","""""","""0.8""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-25""","""2015""","""06""","""25""","""†""","""24.8""","""""","""14.9""","""""","""19.9""","""""","""0.0""","""""","""1.9""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-26""","""2015""","""06""","""26""","""†""","""25.0""","""""","""17.9""","""""","""21.5""","""""","""0.0""","""""","""3.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-27""","""2015""","""06""","""27""","""†""","""26.0""","""""","""16.0""","""""","""21.0""","""""","""0.0""","""""","""3.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""33""",""""""
"""2015-06-28""","""2015""","""06""","""28""","""†""","""26.5""","""""","""18.3""","""""","""22.4""","""""","""0.0""","""""","""4.4""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""19""","""""","""35""",""""""
"""2015-06-29""","""2015""","""06""","""29""","""†""","""29.2""","""""","""18.5""","""""","""23.9""","""""","""0.0""","""""","""5.9""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-06-30""","""2015""","""06""","""30""","""†""","""25.7""","""""","""16.2""","""""","""21.0""","""""","""0.0""","""""","""3.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""28""","""""","""37""",""""""
"""2015-07-01""","""2015""","""07""","""01""","""†""","""24.7""","""""","""17.2""","""""","""21.0""","""""","""0.0""","""""","""3.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""30""","""""","""37""",""""""
"""2015-07-02""","""2015""","""07""","""02""","""†""","""25.1""","""""","""17.8""","""""","""21.5""","""""","""0.0""","""""","""3.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""37""",""""""
"""2015-07-03""","""2015""","""07""","""03""","""†""","""25.6""","""""","""16.8""","""""","""21.2""","""""","""0.0""","""""","""3.2""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""30""","""""","""35""",""""""
"""2015-07-04""","""2015""","""07""","""04""","""†""","""25.2""","""""","""16.8""","""""","""21.0""","""""","""0.0""","""""","""3.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""35""",""""""
"""2015-07-05""","""2015""","""07""","""05""","""†""","""26.1""","""""","""16.8""","""""","""21.5""","""""","""0.0""","""""","""3.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""31""","""""","""37""",""""""
"""2015-07-06""","""2015""","""07""","""06""","""†""","""27.8""","""""","""15.2""","""""","""21.5""","""""","""0.0""","""""","""3.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-07""","""2015""","""07""","""07""","""†""","""23.6""","""""","""15.4""","""""","""19.5""","""""","""0.0""","""""","""1.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-08""","""2015""","""07""","""08""","""†""","""24.2""","""""","""14.9""","""""","""19.6""","""""","""0.0""","""""","""1.6""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-09""","""2015""","""07""","""09""","""†""","""26.4""","""""","""14.3""","""""","""20.4""","""""","""0.0""","""""","""2.4""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-10""","""2015""","""07""","""10""","""†""","""23.4""","""""","""16.0""","""""","""19.7""","""""","""0.0""","""""","""1.7""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""9""","""""","""33""",""""""
"""2015-07-11""","""2015""","""07""","""11""","""†""","""19.1""","""""","""15.6""","""""","""17.4""","""""","""0.6""","""""","""0.0""","""""","""""","""M""","""""","""M""","""1.3""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-12""","""2015""","""07""","""12""","""†""","""24.1""","""""","""15.6""","""""","""19.9""","""""","""0.0""","""""","""1.9""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-13""","""2015""","""07""","""13""","""†""","""22.6""","""""","""16.8""","""""","""19.7""","""""","""0.0""","""""","""1.7""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-14""","""2015""","""07""","""14""","""†""","""23.1""","""""","""12.5""","""""","""17.8""","""""","""0.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-15""","""2015""","""07""","""15""","""†""","""23.7""","""""","""13.5""","""""","""18.6""","""""","""0.0""","""""","""0.6""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""27""","""""","""33""",""""""
"""2015-07-16""","""2015""","""07""","""16""","""†""","""22.3""","""""","""16.6""","""""","""19.5""","""""","""0.0""","""""","""1.5""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""27""","""""","""56""",""""""
"""2015-07-17""","""2015""","""07""","""17""","""†""","""23.1""","""""","""13.8""","""""","""18.5""","""""","""0.0""","""""","""0.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""32""",""""""
"""2015-07-18""","""2015""","""07""","""18""","""†""","""25.9""","""""","""16.6""","""""","""21.3""","""""","""0.0""","""""","""3.3""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""31""","""""","""33""",""""""
"""2015-07-19""","""2015""","""07""","""19""","""†""","""27.3""","""""","""17.6""","""""","""22.5""","""""","""0.0""","""""","""4.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-20""","""2015""","""07""","""20""","""†""","""24.8""","""""","""16.2""","""""","""20.5""","""""","""0.0""","""""","""2.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""12""","""""","""37""",""""""
"""2015-07-21""","""2015""","""07""","""21""","""†""","""23.1""","""""","""15.5""","""""","""19.3""","""""","""0.0""","""""","""1.3""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-22""","""2015""","""07""","""22""","""†""","""23.0""","""""","""13.3""","""""","""18.2""","""""","""0.0""","""""","""0.2""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-23""","""2015""","""07""","""23""","""†""","""23.6""","""""","""13.0""","""""","""18.3""","""""","""0.0""","""""","""0.3""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-24""","""2015""","""07""","""24""","""†""","""18.1""","""""","""14.3""","""""","""16.2""","""""","""1.8""","""""","""0.0""","""""","""""","""M""","""""","""M""","""10.1""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-25""","""2015""","""07""","""25""","""†""","""22.2""","""""","""13.3""","""""","""17.8""","""""","""0.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-26""","""2015""","""07""","""26""","""†""","""19.3""","""""","""13.1""","""""","""16.2""","""""","""1.8""","""""","""0.0""","""""","""""","""M""","""""","""M""","""8.1""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-27""","""2015""","""07""","""27""","""†""","""21.6""","""""","""11.4""","""""","""16.5""","""""","""1.5""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-28""","""2015""","""07""","""28""","""†""","""23.4""","""""","""12.9""","""""","""18.2""","""""","""0.0""","""""","""0.2""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-29""","""2015""","""07""","""29""","""†""","""24.7""","""""","""14.6""","""""","""19.7""","""""","""0.0""","""""","""1.7""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-30""","""2015""","""07""","""30""","""†""","""26.4""","""""","""15.1""","""""","""20.8""","""""","""0.0""","""""","""2.8""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-07-31""","""2015""","""07""","""31""","""†""","""25.0""","""""","""15.1""","""""","""20.1""","""""","""0.0""","""""","""2.1""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-01""","""2015""","""08""","""01""","""†""","""24.5""","""""","""17.5""","""""","""21.0""","""""","""0.0""","""""","""3.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-02""","""2015""","""08""","""02""","""†""","""23.7""","""""","""17.7""","""""","""20.7""","""""","""0.0""","""""","""2.7""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-03""","""2015""","""08""","""03""","""†""","""24.1""","""""","""13.6""","""""","""18.9""","""""","""0.0""","""""","""0.9""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-04""","""2015""","""08""","""04""","""†""","""22.6""","""""","""16.3""","""""","""19.5""","""""","""0.0""","""""","""1.5""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""27""","""""","""33""",""""""
"""2015-08-05""","""2015""","""08""","""05""","""†""","""19.4""","""""","""14.5""","""""","""17.0""","""""","""1.0""","""""","""0.0""","""""","""""","""M""","""""","""M""","""1.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-06""","""2015""","""08""","""06""","""†""","""23.1""","""""","""14.3""","""""","""18.7""","""""","""0.0""","""""","""0.7""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-07""","""2015""","""08""","""07""","""†""","""24.1""","""""","""13.1""","""""","""18.6""","""""","""0.0""","""""","""0.6""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-08""","""2015""","""08""","""08""","""†""","""22.7""","""""","""15.5""","""""","""19.1""","""""","""0.0""","""""","""1.1""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-09""","""2015""","""08""","""09""","""†""","""23.6""","""""","""15.6""","""""","""19.6""","""""","""0.0""","""""","""1.6""","""""","""""","""M""","""""","""M""","""6.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-10""","""2015""","""08""","""10""","""†""","""22.6""","""""","""14.0""","""""","""18.3""","""""","""0.0""","""""","""0.3""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-11""","""2015""","""08""","""11""","""†""","""24.9""","""""","""14.7""","""""","""19.8""","""""","""0.0""","""""","""1.8""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""30""","""""","""39""",""""""
"""2015-08-12""","""2015""","""08""","""12""","""†""","""27.3""","""""","""17.1""","""""","""22.2""","""""","""0.0""","""""","""4.2""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""31""","""""","""32""",""""""
"""2015-08-13""","""2015""","""08""","""13""","""†""","""25.1""","""""","""16.4""","""""","""20.8""","""""","""0.0""","""""","""2.8""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-14""","""2015""","""08""","""14""","""†""","""18.9""","""""","""15.2""","""""","""17.1""","""""","""0.9""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""10""","""""","""37""",""""""
"""2015-08-15""","""2015""","""08""","""15""","""†""","""21.8""","""""","""14.3""","""""","""18.1""","""""","""0.0""","""""","""0.1""","""""","""""","""M""","""""","""M""","""0.0""","""T""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-16""","""2015""","""08""","""16""","""†""","""22.0""","""""","""14.3""","""""","""18.2""","""""","""0.0""","""""","""0.2""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-17""","""2015""","""08""","""17""","""†""","""22.6""","""""","""12.9""","""""","""17.8""","""""","""0.2""","""""","""0.0""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""""","""""","""<31""",""""""
"""2015-08-18""","""2015""","""08""","""18""","""†""","""23.9""","""""","""14.9""","""""","""19.4""","""""","""0.0""","""""","""1.4""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""31""","""""","""37""",""""""
"""2015-08-19""","""2015""","""08""","""19""","""†""","""25.3""","""""","""16.5""","""""","""20.9""","""""","""0.0""","""""","""2.9""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""29""","""""","""35""",""""""
"""2015-08-20""","""2015""","""08""","""20""","""†""","""23.0""","""""","""15.7""","""""","""19.4""","""""","""0.0""","""""","""1.4""","""""","""""","""M""","""""","""M""","""0.0""","""""","""""","""""","""28""","""""","""37""",""""""
