NODE_NUMBER,BLOCK_NUMBER,LAT,LONG
3,58,49.2830090754476,-123.086567785366
4,58,49.2828812604547,-123.08657119162
9,58,49.2829981595383,-123.085523233054
6,58,49.2828772214235,-123.086294865039
14,58,49.2828136148942,-123.084888394601
12,58,49.2828651030062,-123.085194323614
2,58,49.2828821604998,-123.086917981367
2,58,49.282484440665,-123.086255281281
16,58,49.2827644354252,-123.08453644911
1,58,49.2830115073897,-123.086910976198
11,58,49.2829823319366,-123.085176953061
2,43,49.2458589362047,-123.047019478058
2,59,49.2438841956815,-123.085759312536
4,59,49.2438740638162,-123.084173701725
1,59,49.2439489101512,-123.084976512102
3,38,49.2714210945246,-123.188750613089
1,38,49.2714195998491,-123.1876636067
4,38,49.2713575677335,-123.189280144225
2,38,49.2713232291523,-123.18820321438
3,03,49.2604115492933,-123.112348468754
1,03,49.2603899607211,-123.111419632302
2,03,49.2602690095098,-123.111765879799
3.5,03,49.2604217395706,-123.11281138097
4,03,49.2602867782694,-123.112854517182
1,71,49.2197257463713,-123.09021286216
6,71,49.2193026565944,-123.090806070329
1,71,49.2198435797297,-123.091032974393
2,71,49.2198682172476,-123.090782195759
3,71,49.219581151163,-123.091044947693
3,71,49.2192911441092,-123.090230239007
2,71,49.2194691135652,-123.090221348569
4,71,49.2195763239589,-123.090800817832
5,71,49.219305589501,-123.091056896741
5,76,49.2778647497158,-123.049801371824
1,76,49.2783317121228,-123.051816275556
4,76,49.2782217219683,-123.049448871379
2,76,49.2778660029697,-123.051051999009
3,76,49.2778648665476,-123.050629558945
1,76,49.2778666370878,-123.05152831926
2,76,49.2782204140459,-123.051049917551
3,76,49.278327081311,-123.050264742621
4,76,49.2778655260994,-123.050210612864
4,09,49.2595740565175,-123.125734787112
1,09,49.259668541443,-123.125114053252
3,09,49.2596897974358,-123.126361868815
2,09,49.2595566317102,-123.124523143521
2,18,49.2542959269926,-123.067877372349
15,18,49.2530533655655,-123.066559228547
1,18,49.254213274645,-123.068068108074
5,18,49.2539716346051,-123.067764546074
3,18,49.2541962234367,-123.068046509677
11,18,49.2534784427441,-123.067120658188
7,18,49.2538125406043,-123.067557265344
4,18,49.2531676282645,-123.066393505856
9,18,49.2536468413934,-123.067338571222
13,18,49.2532417989048,-123.066806077448
2,21,49.2646934785049,-123.153042454866
1,21,49.2647962411039,-123.153719038255
4,21,49.2647169713714,-123.154430298519
3,21,49.2648151491407,-123.155078693577
2,77,49.2474935274203,-123.048186496872
4,77,49.2478785575218,-123.04753918355
2,77,49.2478870194738,-123.048754063789
4,77,49.2474849013678,-123.047358960868
3,77,49.2479755486092,-123.048136511657
1,77,49.2479820402873,-123.04933743229
3,77,49.2474936983091,-123.047775020894
1,77,49.247501334467,-123.048596469261
1,71,49.2752416833145,-123.061203426372
2,71,49.2752358846582,-123.060651388014
1,71,49.2757497578964,-123.061559963051
2,71,49.2756436878582,-123.060997993015
3,71,49.2757411257657,-123.060394727602
3,71,49.2752345561489,-123.060233369259
2,18,49.2695401334181,-123.155003423629
2,04,49.2806437939913,-123.079101389277
2,05,49.2800475372424,-123.079091649915
1,59,49.2323505631747,-123.138110176875
4,59,49.2310452707822,-123.138057145003
2,59,49.2320139132287,-123.138014392295
5,59,49.2306455936969,-123.138199869219
3,59,49.2314874327062,-123.138169993514
10,59,49.2305513432456,-123.133400508248
2,59,49.2321404377011,-123.133337124091
5,59,49.2306564315534,-123.128967541334
2,59,49.2317127002895,-123.128918658163
6,59,49.2313730011496,-123.133373655926
4,59,49.2310102652427,-123.12895482296
8,59,49.2309716913712,-123.133385198579
3,59,49.2313644135734,-123.128942256321
4,59,49.2317784556922,-123.133348278571
2,04,49.2804237201908,-123.089515948323
0.6,04,49.2810046159266,-123.089451291088
0.5,04,49.2810076872002,-123.089631964495
1,04,49.2808812078465,-123.089617985852
2,82,49.2531140137094,-123.036362159182
3,82,49.2531832214946,-123.034609659188
2,82,49.2527303845727,-123.035991788669
4,82,49.2527373749725,-123.034933154575
4,82,49.253102601479,-123.035221012376
1,82,49.2531879863011,-123.03579921501
1,82,49.2527329975937,-123.036408353416
6,82,49.2531031233676,-123.034050247203
3,82,49.2527387963241,-123.035522821422
1,74,49.2184183870348,-123.140829676078
2,74,49.2180526635612,-123.140839045828
3,74,49.2178087263114,-123.140849104805
2,74,49.2181597458014,-123.143765107548
2,52,49.2390404807715,-123.167982046522
1,31,49.2578920870892,-123.138898281376
2,31,49.2578812601889,-123.138648361402
4,31,49.2576492530145,-123.138657977519
3,31,49.2576465308312,-123.138909782316
7,31,49.2571783892571,-123.1389276398
8,31,49.2571878215126,-123.13866117883
6,31,49.2574012090336,-123.138673691699
5,31,49.25740182429,-123.138917808575
27,14,49.2702791011485,-123.102749496214
25,14,49.27052271899,-123.102728172649
11,14,49.2721609999668,-123.102022765516
14,14,49.2712816225182,-123.102051483622
15,11,49.2730334709754,-123.101900014797
12,14,49.2715384980315,-123.101909060262
2,14,49.272823625649,-123.101548658242
18,14,49.2705611222947,-123.102349960985
21,14,49.2710026828574,-123.102598507087
23,14,49.2708249469588,-123.102659104793
3,14,49.2728588053804,-123.1017230311
6,14,49.2723238195959,-123.101586426463
4,14,49.2725478609991,-123.101557825137
8,14,49.2719283393254,-123.101716663899
9,14,49.2723498422039,-123.101985213095
15,14,49.2717401312704,-123.102187465033
5,14,49.2727597124995,-123.101949669302
1,14,49.2728995346445,-123.101938464786
13,14,49.2719741468898,-123.102079278794
10,14,49.2718030101306,-123.10176680235
14,14,49.2711254304457,-123.10213239075
19,14,49.271189865122,-123.102485580984
17,14,49.2714666631689,-123.102325509216
7,14,49.2725594825126,-123.10195648765
16,14,49.2709107478622,-123.102237810524
20,14,49.2702659554579,-123.102470058136
1,22,49.2649107167279,-123.065903912086
2,22,49.2644831022738,-123.065762705157
8,58,49.2360622080147,-123.085107797082
7,58,49.2360642589206,-123.085594817639
6,58,49.2360711939211,-123.086019137418
1,58,49.2365800760405,-123.087405354696
5,58,49.2360757269762,-123.086417613865
4,58,49.2360778195275,-123.086841911632
3,58,49.2360824444098,-123.087114942254
2,58,49.2360894765748,-123.087391672421
1,58,49.2360965142782,-123.08767208419
3,58,49.2365638987256,-123.086442134573
1,65,49.225692214055,-123.122930183869
1,66,49.2254843727436,-123.123685507754
2,65,49.226224175052,-123.123529836199
1,65,49.2258614128638,-123.123673799696
9,17,49.2345276438174,-123.146922256994
7,17,49.2345214912668,-123.146433258663
8,17,49.2343704641909,-123.14648746981
4,17,49.2343436751677,-123.145463293024
5,17,49.2345140985221,-123.145948831072
12,17,49.2343846953998,-123.147420317437
13,17,49.2345403129866,-123.147526249835
2,17,49.2343358979829,-123.144909222132
10,17,49.2343686791628,-123.146887306889
14,17,49.2343813687033,-123.147552974793
1,17,49.2345055670229,-123.144930282062
6,17,49.2343537128548,-123.145963303865
11,17,49.2345422516272,-123.147409852008
3,17,49.2345049528208,-123.145440469412
1,46,49.2437753900038,-123.05735086613
4,46,49.2433287641695,-123.058131534159
2,46,49.24375052007,-123.057834261562
3,46,49.2430282626142,-123.057768281931
2,46,49.2433563184465,-123.057408249472
3,12,49.2323712127188,-123.134723442165
1,12,49.2323341776581,-123.133702801899
2,12,49.232250558386,-123.134245200109
1,31,49.2579159835416,-123.160343820206
2,21,49.2672755971005,-123.179629269503
4,14,49.2732748357409,-123.128063234382
1,14,49.2736507687367,-123.127797878923
3,14,49.2733319908359,-123.128233876666
2,14,49.2735630859312,-123.127592293904
4,77,49.2514843192281,-123.047891549959
2,77,49.251489924111,-123.049110858141
3,77,49.251574365956,-123.047268937302
1,77,49.2515769091106,-123.048469020583
3,07,49.2779516531724,-123.100554204075
6,06,49.2777610222781,-123.101986498372
1,07,49.2784087434727,-123.100533437831
1,06,49.2788675077081,-123.102224036685
2,06,49.27901045625,-123.100504647025
2,07,49.2781717808006,-123.100546732356
3,06,49.2786929228244,-123.100508676388
3,06,49.2782148863254,-123.102227321184
0.5,06,49.2791276705434,-123.102229469011
1,06,49.2792888370995,-123.100496633347
4,06,49.2785684308289,-123.102056769615
2,06,49.2791538431613,-123.10208064957
4,02,49.2825689314683,-123.030789422345
2,02,49.2828663804062,-123.030802463757
6,02,49.2822752053653,-123.030780700846
1,02,49.2820852897256,-123.030883760792
1,36,49.2534095005965,-123.144708829969
5,36,49.2529294354447,-123.144851617938
2,37,49.2522959793504,-123.145112336786
3,36,49.2531657242053,-123.144792450356
4,36,49.2404577458885,-123.186959187567
2,36,49.24045365012,-123.185611014823
3,36,49.2405308282715,-123.187638543854
1,36,49.2405215579139,-123.186274413257
3,17,49.2694219036602,-123.106651056271
2,17,49.2698205456647,-123.106483220402
4,17,49.269400799027,-123.106487320657
2,51,49.2399240651419,-123.181951822467
1,65,49.2270394168055,-123.185584165506
3,55,49.2343769111065,-123.079083956436
2,55,49.2345932535004,-123.079074287853
6,55,49.2328869148829,-123.079719001379
3,55,49.2333656186422,-123.079844331813
6,55,49.2336423462878,-123.079102358021
5,55,49.2339349572579,-123.079095888376
2,55,49.2347353140604,-123.079665532168
4,55,49.2338100388794,-123.079699854866
4,55,49.2342054004823,-123.07908129249
7,55,49.2333628863677,-123.079121952953
1,55,49.2342590413117,-123.079823669798
1,45,49.2442832880382,-123.098746678981
2,45,49.2438239910745,-123.098620544708
3,45,49.2433736330453,-123.098781397154
4,73,49.2179058112368,-123.057921961705
2,73,49.2175201796027,-123.058162930479
1,73,49.2180063861596,-123.058637611006
2,73,49.2179098513143,-123.059003755203
1,73,49.2175290058788,-123.058834125614
2,22,49.2661259198368,-123.164523517409
2,25,49.2632396150712,-123.143324608026
0.6,25,49.2635427830705,-123.143315342539
4,73,49.2079950573242,-123.059168678333
1,73,49.2079317758492,-123.05844348245
6,73,49.2077477057652,-123.057726838356
3,73,49.207954427281,-123.057073748238
2,73,49.2082477800222,-123.059745375743
4,21,49.241172776184,-123.156617373535
2,21,49.2411642825894,-123.155272824773
5,21,49.2412774152871,-123.157287988594
1,21,49.2412262522165,-123.154614509422
3,21,49.2412570868636,-123.155873745806
2,11,49.2518862685722,-123.130994406688
1,11,49.252034980428,-123.130228084429
3,11,49.2519255837557,-123.131803726858
5,04,49.256956049396,-123.114734878101
2,04,49.2567932731605,-123.112870670497
4,04,49.2568277507411,-123.113898362481
1,04,49.2563047771577,-123.112927674045
2,04,49.2563082587586,-123.113340592013
4,04,49.2563259010891,-123.114178326363
6,04,49.2568267740038,-123.114830585229
1,04,49.2568859411622,-123.113376697678
3,04,49.2563224400319,-123.113747584083
3,04,49.2569159127464,-123.114381060056
6,100,49.2855866194767,-123.030801628076
2,100,49.2850077954622,-123.030812199231
4,100,49.2853361866077,-123.030795435543
2,28,49.2591573523261,-123.052911557001
1,27,49.2596726951638,-123.053091928228
2,27,49.2600360111943,-123.052916564451
2,26,49.2609698407245,-123.052914621703
1,26,49.2605179208654,-123.053092340143
1,04,49.2806679564205,-123.03629679601
4,49,49.2394663197098,-123.04551068687
2,49,49.2399587173094,-123.044429528499
3,49,49.2395404113172,-123.04362777806
1,49,49.2401889286243,-123.044205171718
3,49,49.2399561287202,-123.045212567805
6,49,49.2393877262797,-123.045584208567
4,49,49.2394178718586,-123.044957993904
4,49,49.2393000697779,-123.043859186887
2,49,49.2397626747505,-123.043412850488
3,49,49.2397192277898,-123.044663367781
1,49,49.2407076570917,-123.044486527226
2,49,49.2402804040563,-123.044712053509
1,49,49.2399947822595,-123.043188051904
4,18,49.2646087633358,-123.147578731161
1,18,49.2646939633531,-123.146733232409
2,18,49.264579359386,-123.146069893831
2,12,49.2570553849904,-123.13246673337
1,12,49.2570356509926,-123.133208668018
3,12,49.2563217871608,-123.134229677425
4,12,49.2566973704306,-123.133697039187
3,28,49.2519205881652,-123.169945911088
1,28,49.2519382734527,-123.16874878091
4,28,49.2518435061113,-123.169359165197
2,28,49.2518476396395,-123.168117990807
3,09,49.276065423007,-123.08996298501
1,09,49.2764007434699,-123.089757440975
3,82,49.2766805963231,-123.034427159958
5,82,49.2762164773328,-123.033983130042
4,82,49.2762100799425,-123.034535346396
4,82,49.276571204135,-123.035001896929
6,82,49.2765642872363,-123.033822611073
2,82,49.2765677291222,-123.0361793745
1,82,49.2762237154678,-123.035780853474
1,82,49.276683079097,-123.035584791985
2,82,49.2762098664755,-123.035242329585
3,82,49.276208654635,-123.034848500077
5,15,49.272964102868,-123.202762755238
11,15,49.2727852452799,-123.203083774934
3,15,49.2738598322672,-123.202728744777
1,15,49.2741697954878,-123.202730015049
7,15,49.2724094819956,-123.202785515498
9,15,49.2731581538635,-123.203076562512
2,60,49.2306369630912,-123.116078780993
4,60,49.2302806496487,-123.116081036653
7,60,49.2299220846622,-123.116621833429
1,60,49.230644013654,-123.115443160906
10,60,49.2299052752708,-123.116253207869
3,60,49.2299037874077,-123.115476584717
6,60,49.2299427802504,-123.116097427897
3,60,49.2303440653165,-123.116582156203
1,60,49.2306416239835,-123.116577678101
5,60,49.2300747117991,-123.11660838869
2,60,49.2302793844247,-123.115458601456
12,60,49.2298970914794,-123.116322812743
3,64,49.2499452256265,-123.073606746233
1,64,49.2504623086738,-123.074905995471
4,64,49.2503465108092,-123.073480884964
1,39,49.2501075213987,-123.074888392541
1,64,49.2499794387919,-123.074428389194
2,64,49.2499500760716,-123.073969772389
2,64,49.2503785125807,-123.075646244676
3,64,49.250454345197,-123.074171240105
7,24,49.2625796426864,-123.077718241627
5,24,49.2627983711783,-123.077716674653
8,24,49.2625735861417,-123.077387337294
3,24,49.2629918848501,-123.077703591454
6,24,49.2627567884969,-123.07736497303
1,24,49.2632323823822,-123.077687668077
2,24,49.2632022598989,-123.077348818673
4,24,49.2629967970268,-123.077367299947
2,81,49.2119448697503,-123.094196154212
1,81,49.2113919339323,-123.094367018746
1,37,49.2513765457182,-123.087738755615
4,78,49.2393719987176,-123.046070185775
1,78,49.2384270345934,-123.047591134055
1,78,49.2393052827996,-123.046981494278
2,78,49.2391781646879,-123.046664235694
3,78,49.2396063766821,-123.046345204148
1,78,49.2397019969638,-123.046566749924
6,78,49.239269815741,-123.045813893302
2,78,49.2395148991679,-123.046424619964
3,78,49.2389617488044,-123.046125030054
3,78,49.2381249713131,-123.046850225212
5,78,49.239458901581,-123.045980296993
2,78,49.2382930041793,-123.047265602904
9,55,49.233097675375,-123.023673268765
0.6,55,49.2341395862992,-123.023319339015
7,55,49.2334058695677,-123.023678677018
15,55,49.2325172277083,-123.023462830736
13,55,49.2324754505456,-123.023655004775
3,55,49.2340296251922,-123.02368861812
5,55,49.2337139646157,-123.023684964416
1,55,49.2342991048623,-123.023688746981
2,55,49.2325142834713,-123.023298835354
11,55,49.2327810100417,-123.023656125935
3,15,49.2163825012793,-123.141823876573
3,15,49.2168686045622,-123.142191119999
1,15,49.2163762108883,-123.141143077094
1,15,49.2168525513065,-123.140992245484
4,15,49.2163933287811,-123.14229428106
5,15,49.2164004965758,-123.142762025028
5,15,49.216882238888,-123.143263327434
6,15,49.2167802779539,-123.142754261912
4,15,49.2167677445542,-123.141572632597
2,15,49.2163785390331,-123.141460611491
2,15,49.2167543033107,-123.140454496365
6,15,49.216408796139,-123.143120702837
1,26,49.2632658955927,-123.200069276272
1,CW,49.2365624477065,-123.03680032383
19,75,49.2328668374985,-123.051815463813
1,75,49.232913985895,-123.055185844264
7,75,49.2329090691877,-123.053978614128
3,75,49.2329118019112,-123.054728127467
6,75,49.2327135551999,-123.054386004537
9,75,49.2329061839712,-123.053567942814
20,75,49.232694879206,-123.051806657727
4,75,49.2327133954744,-123.054724227027
2,75,49.2327192435778,-123.055062469928
5,75,49.2329083490251,-123.054382537106
10,75,49.2327072502529,-123.053575941865
8,75,49.2327092325186,-123.053974632715
3,68,49.2247683581219,-123.067988430159
4,68,49.2251407124987,-123.068392458136
5,68,49.2247644562984,-123.067447750866
1,68,49.2252749230783,-123.068859777389
3,68,49.2252495327803,-123.06791207018
6,68,49.2251349701808,-123.067357116699
2,68,49.2251520868959,-123.068869577546
1,68,49.2247718592214,-123.068699738277
6,66,49.2695522236847,-123.069835630878
4,66,49.2695375574019,-123.070154248652
5,66,49.2696765432027,-123.069900221543
1,66,49.269674259379,-123.071340954828
2,66,49.2695540396952,-123.070959363675
3,66,49.2696674441317,-123.070559495145
3,74,49.2423677095619,-123.055561044901
2,74,49.2429879132062,-123.055840818906
5,74,49.2420948182716,-123.054965072186
2,74,49.2425017304012,-123.055857856323
1,74,49.2433209773712,-123.056290720417
1,74,49.2426300104332,-123.056138382369
4,74,49.2422225896591,-123.055241608827
4,74,49.2424720237872,-123.054701390789
3,74,49.2428113465649,-123.055183820505
3,67,49.2238002359147,-123.155371596416
2,67,49.2242509237983,-123.155179130701
4,67,49.2233757729639,-123.155213305883
1,67,49.2245915857116,-123.155344920668
5,67,49.2229485913184,-123.155397807611
11,15,49.263723391771,-123.140737120553
1,15,49.2637101633802,-123.138763391995
6,15,49.2635063159882,-123.139553395837
4,15,49.2635016561655,-123.139180780469
10,15,49.2635383486098,-123.140391865859
7,15,49.2637264711058,-123.140016510657
2,15,49.263490530095,-123.138783612938
9,15,49.263719886599,-123.140387171648
8,15,49.2635137440651,-123.139993724996
12,15,49.2635462649909,-123.140783183549
3,15,49.2637174277171,-123.139155464902
5,15,49.2637215603515,-123.139584804602
3,03,49.2817579847723,-123.056700885698
5,03,49.281524169998,-123.056707327433
7,03,49.2812846949832,-123.05671838246
6,03,49.2815252155795,-123.056372044674
4,03,49.2817552539066,-123.056380872925
8,03,49.2812901065217,-123.05637641028
2,03,49.2819737399106,-123.056376405853
1,03,49.2819649391827,-123.056714322706
1,54,49.2357670109996,-123.053616038494
4,54,49.2344902928335,-123.054184791711
6,54,49.2344337821022,-123.053573124942
3,54,49.2348966881589,-123.054340240607
5,54,49.2347080037516,-123.053569973614
3,54,49.235189982755,-123.053598929869
4,54,49.2349478238827,-123.053594134755
1,54,49.2357611075251,-123.054333935779
2,54,49.2354762190703,-123.053621520688
2,54,49.2353285987961,-123.054179018863
8,54,49.2074574394789,-123.096360196592
12,54,49.2075661031403,-123.095155172972
6,54,49.207410659491,-123.096913866411
2,54,49.207313210364,-123.098174452176
4,54,49.2073645354112,-123.097571822148
14,54,49.2076104819719,-123.094634417545
16,54,49.2076534929839,-123.094155587277
10,54,49.2075087108093,-123.095800081747
8,48,49.2406027887308,-123.076209280053
2,48,49.2414877244941,-123.076219846545
7,48,49.2405829055959,-123.076541357418
6,48,49.2409149532812,-123.07621880021
4,48,49.2412104858134,-123.076228020121
9,48,49.2403377712334,-123.076576120799
1,48,49.2414905818253,-123.076510392344
10,48,49.2403359230465,-123.076201505768
5,48,49.2409136609905,-123.076527182317
3,48,49.2412137474827,-123.076519210624
1,67,49.2245184272714,-123.146731427243
3,70,49.2204693252748,-123.104600187379
3,70,49.2204429786842,-123.105499675127
2,70,49.2206780230191,-123.105482336653
2,70,49.2209592544567,-123.106048630045
1,70,49.2209128859162,-123.105486365833
1,70,49.220938358865,-123.104597908866
2,70,49.2206636709033,-123.10459715063
1,70,49.2205076950145,-123.106221299669
1,07,49.2507506445651,-123.121095493561
2,07,49.2506460139099,-123.120526001972
4,07,49.2506663675815,-123.121797852552
1,37,49.2521751242192,-123.124651829441
4,37,49.2518028945868,-123.124525062727
4,79,49.246204041411,-123.042213105879
1,79,49.2462942267413,-123.042947616971
2,79,49.2462063560454,-123.043705248868
1,79,49.2458710504486,-123.044011554225
1,17,49.2691352918405,-123.054781449117
3,17,49.2687295416929,-123.054770580375
1,25,49.2640035218312,-123.212204521883
2,25,49.2643346792367,-123.212063160612
1,42,49.2487149591417,-123.178685087681
2,42,49.2482939458193,-123.178510783087
4,67,49.2224582599399,-123.079469282318
4,67,49.2219472307431,-123.080092891527
2,67,49.2228463358143,-123.080065641961
2,67,49.2229717911136,-123.079455823107
3,67,49.2227210972097,-123.079462741014
1,67,49.2231957779482,-123.079435980377
1,67,49.2233431329649,-123.080198958644
3,67,49.2224018406707,-123.080225423634
5,67,49.222020478939,-123.079481214772
5,67,49.277603797589,-123.069495558722
4,67,49.2774994189418,-123.069746940508
1,67,49.2771075818173,-123.069892409436
6,67,49.2774892336498,-123.068821406172
2,67,49.2771037192931,-123.069360960742
3,67,49.2776122454155,-123.069866230453
3,67,49.2770967411625,-123.068815800674
1,67,49.2776042895715,-123.070347417031
2,67,49.2775061099794,-123.070224462209
4,55,49.2300676834623,-123.092399357315
3,55,49.2301570880383,-123.091709886405
2,55,49.2300898306513,-123.093738111635
6,55,49.2300479781285,-123.090989995464
1,55,49.2301781838762,-123.093113018417
2,AV,49.2508592871405,-123.155056960569
4,AV,49.2502827974507,-123.154945557477
5,AV,49.2499905183801,-123.155010433947
1,AV,49.2510075904434,-123.155419228927
6,AV,49.2497388024222,-123.155293571514
3,AV,49.2505906602185,-123.154864267263
7,AV,49.2492440119805,-123.155666974146
3,75,49.2198172690721,-123.055282548508
5,75,49.2202755688584,-123.055038399711
3,75,49.2202797364681,-123.055950056723
2,75,49.2201586659886,-123.055509022272
2,75,49.2198145890163,-123.055749353409
1,75,49.2198153241863,-123.056255354607
3,86,49.2891906968224,-123.024560189391
1,86,49.2891905723613,-123.025426754545
3,86,49.2897469782438,-123.023642362448
2,86,49.2896381484557,-123.0243655754
4,86,49.2891955921542,-123.023950880144
2,86,49.2891905989889,-123.025016265442
1,86,49.2897495597464,-123.02509321502
1,30,49.2592980414483,-123.180114690408
4,14,49.2721009796121,-123.093067006028
2,14,49.2718249469152,-123.093141709818
1,14,49.2718668746336,-123.093374359074
5,10,49.274842741691,-123.044264148859
8,10,49.2746005334157,-123.043991659461
7,10,49.2745987192962,-123.044266680041
2,10,49.2752852408412,-123.043984212134
6,10,49.2748428457254,-123.043991737473
10,10,49.2743676021256,-123.04399407811
3,10,49.2745965404624,-123.043394553267
2,10,49.2748089168078,-123.043394588346
3,10,49.2750705357118,-123.044264352694
1,10,49.2750140350185,-123.04339199123
1,10,49.2752885609762,-123.044264492798
4,10,49.2750689316567,-123.043989326451
9,10,49.2743709186367,-123.044260276021
4,10,49.2742425668535,-123.043405199571
1,22,49.2663783088636,-123.175904047074
5,51,49.2814530176523,-123.101183422677
5.3,51,49.2814457775335,-123.100904538913
4,51,49.2808564188224,-123.100867477993
6.2,51,49.281268186411,-123.101037588257
5.1,51,49.2814486615901,-123.101052531519
12,51,49.2812459784152,-123.099929510082
3,51,49.2808630506836,-123.101224742608
10,51,49.2812551839283,-123.100340735741
8,51,49.281262156006,-123.100763616603
1,51,49.2814752010329,-123.102081962308
7,51,49.2814509392086,-123.100731057245
2,51,49.2808730539659,-123.101746347304
9,51,49.2814433877777,-123.100312257222
3,51,49.2814667283762,-123.10165250405
1,51,49.2808815892776,-123.102124886443
6,51,49.2812701948397,-123.101178648786
5,51,49.2808515552026,-123.100616678775
6.4,51,49.2812663017493,-123.100898810415
4,51,49.2812780845608,-123.101618347459
11,51,49.2814354933492,-123.099872254791
2,51,49.2812863946559,-123.102079235172
1,61,49.2291383414687,-123.11089885627
3,10,49.2578781817118,-123.12849642931
2,11,49.257789584061,-123.129113026734
1,10,49.257857522263,-123.127356748926
1,10,49.2574124873838,-123.127500426573
3,10,49.257429850905,-123.128771332977
2,10,49.2577692020183,-123.127915160975
2,10,49.2574171918816,-123.12806973851
3,51,49.2386574536273,-123.035521678379
1,51,49.2392621957374,-123.034928540293
5,51,49.2379887191497,-123.036163028934
4,59,49.2312906540821,-123.19232982211
2,59,49.2324380636603,-123.192318356532
3,59,49.2318988507565,-123.192480997179
1,59,49.2329733675516,-123.192450392103
5,59,49.2307835526336,-123.192514958828
3,18,49.2345303973208,-123.148406376381
0.6,18,49.2343840692736,-123.147804731951
1,18,49.2345212229624,-123.14790776696
4,18,49.234394650535,-123.148412920389
5,18,49.2345404636579,-123.148992888909
2,18,49.234388300667,-123.14791434824
6,18,49.2344031213152,-123.149009014604
0.5,18,49.2345399330839,-123.147823439145
3,65,49.2485507133405,-123.073111226449
2,65,49.2484020931091,-123.073226536271
4,65,49.2483939613193,-123.072728283728
1,65,49.2485324248948,-123.07319827258
3,57,49.2528287479943,-123.087768441537
4,57,49.2527389784927,-123.088378340857
2,57,49.2527613430662,-123.089659359869
2,57,49.2523435231013,-123.088622879331
1,57,49.2528490472359,-123.088995234391
1,57,49.2523521725963,-123.08906078132
4,57,49.2523406087809,-123.087880819773
3,57,49.2523358119161,-123.088249811522
8,76,49.2886224629989,-123.05038577087
7,76,49.2888077342222,-123.050411413928
2,76,49.2886347933126,-123.051754106426
0.6,76,49.2886317282132,-123.051809302038
10,76,49.2886114376873,-123.049944279272
14,76,49.2886224873095,-123.049475980657
13,76,49.2888101181688,-123.049474311944
3,76,49.2888097167423,-123.051241752752
6,76,49.2886243754359,-123.050804728221
4,76,49.2886320287164,-123.051215908162
1,76,49.2888117535574,-123.051757757068
11,76,49.2888082625511,-123.049543398243
0.5,76,49.2888133841336,-123.051812503993
12,76,49.2886194793904,-123.049547210785
5,76,49.2888068002528,-123.050818653542
9,76,49.2888080864317,-123.049952495111
3,34,49.2533391222765,-123.034564172995
2,34,49.2536066759196,-123.034534677422
1,34,49.2538770193005,-123.034561223013
2,34,49.2536299305179,-123.036460586221
2,15,49.2709320194762,-123.073440246818
1,76,49.2479762344733,-123.052072223076
3,76,49.2479820810464,-123.05063616372
2,76,49.2478830765019,-123.051295594658
4,76,49.2478860965851,-123.049925103563
7,57,49.248683803687,-123.087884703207
3,57,49.2487057967884,-123.089141295746
4,57,49.248571646201,-123.088726779764
5,57,49.2486899044401,-123.088318542191
6,57,49.2485484569338,-123.08789067365
1,57,49.2487210196784,-123.089926756931
2,57,49.2485843682117,-123.08958577306
4,67,49.2224303176879,-123.097520344375
14,SI,49.2226331979483,-123.097785246069
5,67,49.2219907170647,-123.097682120181
13,SI,49.222713678705,-123.097986844565
1,67,49.2235976062565,-123.097638099097
2,67,49.2231941134443,-123.097500890184
3,67,49.2227860452081,-123.097658075197
3,00,49.2519407754839,-123.106082040938
3,00,49.2514342271729,-123.105964663418
4,00,49.2518541756406,-123.106622550357
1,00,49.2514227922768,-123.105139766116
1,00,49.2519160697574,-123.105033892047
4,00,49.2514433594777,-123.106373443767
2,00,49.2518342420078,-123.105515627694
5,00,49.2519502470849,-123.107125554552
2,00,49.2514297833897,-123.105552100634
5,00,49.2514527630879,-123.106779091848
3,02,49.2613133399805,-123.110808633153
1,02,49.2607926340277,-123.110008744039
2,02,49.2607981173077,-123.110389969173
1,02,49.2612963266193,-123.109718848602
2,02,49.2612094339231,-123.110246946155
2,39,49.2364143356033,-123.191728702936
4,39,49.2364219991548,-123.193154518384
3,39,49.2365075608215,-123.192443764326
1,39,49.2365104185274,-123.191112470944
3,37,49.2723402660449,-123.186447556573
1,37,49.2723272949505,-123.185755041205
2,37,49.2722165315906,-123.185752865696
5,37,49.2723523539133,-123.187149664414
2,00,49.2602122694913,-123.10518180092
3.5,00,49.2603434618118,-123.106598232169
0.5,00,49.2603193154863,-123.105316771733
6,00,49.26023886627,-123.10677274412
4,00,49.2602229216471,-123.106026166659
1,00,49.2602942931324,-123.105580336431
3,00,49.2603093624421,-123.10631351283
1,62,49.27992190344,-123.078852007497
2,62,49.2803296315171,-123.078144941529
2,62,49.2799193020344,-123.078391942944
4,62,49.2799102018832,-123.077494067755
3,62,49.2799080255046,-123.077841340369
1,62,49.2804574804036,-123.078846137974
3,62,49.2804339481657,-123.077491107342
4,52,49.2365609241191,-123.079040819483
3,52,49.2365536385515,-123.079184456838
1,52,49.2369756777703,-123.079171009634
2,52,49.2374083753219,-123.079027637653
0.6,15,49.2723950666652,-123.150131279882
4,15,49.2717395507469,-123.150131338913
2,15,49.27206452584,-123.150120049051
4,44,49.2439478838359,-123.086552873256
5,44,49.2433951703845,-123.086698365097
