,YEAR,BNE Residential/Other,Theft from Vehicle,Other Theft,Mischief,Theft of Vehicle,BNE Commercial
388674,2013,0,1,0,0,0,0
388675,2013,0,0,0,0,1,0
388676,2013,0,0,0,1,0,0
388677,2013,0,0,1,0,0,0
388678,2013,0,1,0,0,0,0
388679,2013,0,0,0,1,0,0
388680,2013,0,0,0,1,0,0
388681,2013,0,0,0,1,0,0
388682,2013,0,0,1,0,0,0
388683,2013,0,0,0,0,0,1
388684,2013,0,1,0,0,0,0
388685,2013,0,0,1,0,0,0
388686,2013,0,0,0,1,0,0
388687,2013,0,1,0,0,0,0
388688,2013,0,0,0,0,0,1
388689,2013,0,0,0,0,0,1
388690,2013,0,0,0,1,0,0
388691,2013,0,0,1,0,0,0
388692,2013,0,0,0,0,0,1
388693,2013,0,1,0,0,0,0
388694,2013,0,1,0,0,0,0
388695,2013,0,1,0,0,0,0
388696,2013,0,0,1,0,0,0
388697,2013,0,1,0,0,0,0
388698,2013,0,0,1,0,0,0
388699,2013,0,0,1,0,0,0
388700,2013,0,0,0,1,0,0
388701,2013,0,1,0,0,0,0
388702,2013,0,0,0,1,0,0
388703,2013,0,1,0,0,0,0
388704,2013,0,1,0,0,0,0
388705,2013,0,1,0,0,0,0
388706,2013,0,0,1,0,0,0
388707,2013,0,1,0,0,0,0
388708,2013,1,0,0,0,0,0
388709,2013,0,1,0,0,0,0
388710,2013,0,1,0,0,0,0
388711,2013,0,1,0,0,0,0
388712,2013,0,1,0,0,0,0
388713,2013,0,0,0,0,0,1
388714,2013,0,0,0,1,0,0
388715,2013,0,1,0,0,0,0
388716,2013,0,1,0,0,0,0
388717,2013,0,1,0,0,0,0
388718,2013,0,0,0,0,1,0
388719,2013,0,0,1,0,0,0
388720,2013,0,1,0,0,0,0
388721,2013,0,0,1,0,0,0
388722,2013,0,0,0,1,0,0
388723,2013,0,0,1,0,0,0
388724,2013,0,0,0,0,0,1
388725,2013,0,1,0,0,0,0
388726,2013,0,1,0,0,0,0
388727,2013,0,0,1,0,0,0
388728,2013,0,1,0,0,0,0
388729,2013,0,0,0,0,0,1
388730,2013,0,0,0,1,0,0
388731,2013,0,0,1,0,0,0
388732,2013,0,0,0,0,1,0
388733,2013,0,0,0,1,0,0
388734,2013,0,0,1,0,0,0
388735,2013,0,0,1,0,0,0
388736,2013,0,0,1,0,0,0
388737,2013,0,1,0,0,0,0
388738,2013,0,1,0,0,0,0
388739,2013,0,1,0,0,0,0
388740,2013,0,0,1,0,0,0
388741,2013,0,0,1,0,0,0
388742,2013,0,1,0,0,0,0
388743,2013,0,0,1,0,0,0
388744,2013,0,0,1,0,0,0
388745,2013,0,0,1,0,0,0
388746,2013,0,1,0,0,0,0
388747,2013,1,0,0,0,0,0
388748,2013,0,0,0,0,0,1
388749,2013,0,0,0,0,1,0
388750,2013,0,1,0,0,0,0
388751,2013,0,0,1,0,0,0
388752,2013,0,1,0,0,0,0
388753,2013,0,1,0,0,0,0
388754,2013,0,1,0,0,0,0
388755,2013,0,0,1,0,0,0
388756,2013,0,0,0,0,0,1
388757,2013,0,0,1,0,0,0
388758,2013,0,1,0,0,0,0
388759,2013,0,0,0,0,0,1
388760,2013,0,1,0,0,0,0
388761,2013,0,1,0,0,0,0
388762,2013,0,1,0,0,0,0
388763,2013,0,1,0,0,0,0
388764,2013,0,1,0,0,0,0
388765,2013,1,0,0,0,0,0
388766,2013,0,1,0,0,0,0
388767,2013,0,1,0,0,0,0
388768,2013,0,0,1,0,0,0
388769,2013,0,1,0,0,0,0
388770,2013,0,1,0,0,0,0
388771,2013,0,1,0,0,0,0
388772,2013,0,0,0,0,0,1
388773,2013,0,0,1,0,0,0
388774,2013,0,0,0,1,0,0
388775,2013,0,0,0,0,0,1
388776,2013,0,0,0,0,0,1
388777,2013,0,1,0,0,0,0
388778,2013,0,1,0,0,0,0
388779,2013,0,1,0,0,0,0
388780,2013,0,0,0,0,0,1
388781,2013,0,0,0,0,0,1
388782,2013,1,0,0,0,0,0
388783,2013,0,0,0,0,0,1
388784,2013,0,0,0,1,0,0
388785,2013,0,0,0,1,0,0
388786,2013,0,0,0,0,0,1
388787,2013,0,0,0,0,0,1
388788,2013,0,0,1,0,0,0
388789,2013,0,0,1,0,0,0
388790,2013,0,0,0,0,1,0
388791,2013,0,1,0,0,0,0
388792,2013,0,1,0,0,0,0
388793,2013,0,1,0,0,0,0
388794,2013,0,1,0,0,0,0
388795,2013,0,1,0,0,0,0
388796,2013,0,0,1,0,0,0
388797,2013,0,0,1,0,0,0
388798,2013,0,1,0,0,0,0
388799,2013,0,1,0,0,0,0
388800,2013,0,0,0,1,0,0
388801,2013,0,0,0,1,0,0
388802,2013,0,1,0,0,0,0
388803,2013,0,1,0,0,0,0
388804,2013,0,0,0,0,0,1
388805,2013,0,0,0,1,0,0
388806,2013,0,0,0,1,0,0
388807,2013,0,1,0,0,0,0
388808,2013,0,1,0,0,0,0
388809,2013,0,0,0,0,0,1
388810,2013,0,0,0,0,0,1
388811,2013,1,0,0,0,0,0
388812,2013,0,0,0,0,0,1
388813,2013,0,0,0,0,0,1
388814,2013,0,0,1,0,0,0
388815,2013,0,0,1,0,0,0
388816,2013,0,0,0,1,0,0
388817,2013,0,0,1,0,0,0
388818,2013,0,1,0,0,0,0
388819,2013,0,0,1,0,0,0
388820,2013,0,0,1,0,0,0
388821,2013,0,0,0,1,0,0
388822,2013,0,1,0,0,0,0
388823,2013,0,0,1,0,0,0
388824,2013,0,0,0,1,0,0
388825,2013,0,0,0,0,1,0
388826,2013,0,1,0,0,0,0
388827,2013,0,1,0,0,0,0
388828,2013,0,0,1,0,0,0
388829,2013,0,0,1,0,0,0
388830,2013,0,0,0,0,0,1
388831,2013,0,1,0,0,0,0
388832,2013,0,1,0,0,0,0
388833,2013,0,0,1,0,0,0
388834,2013,0,0,1,0,0,0
388835,2013,0,0,0,1,0,0
388836,2013,0,0,0,1,0,0
388837,2013,0,0,0,0,0,1
388838,2013,0,1,0,0,0,0
388839,2013,0,1,0,0,0,0
388840,2013,0,0,0,0,0,1
388841,2013,0,0,1,0,0,0
388842,2013,0,1,0,0,0,0
388843,2013,0,0,0,1,0,0
388844,2013,0,0,1,0,0,0
388845,2013,0,0,1,0,0,0
388846,2013,0,0,0,0,1,0
388847,2013,0,0,0,0,0,1
388848,2013,0,0,0,0,0,1
388849,2013,0,0,1,0,0,0
388850,2013,0,1,0,0,0,0
388851,2013,0,1,0,0,0,0
388852,2013,0,0,0,0,1,0
388853,2013,0,0,1,0,0,0
388854,2013,0,0,1,0,0,0
388855,2013,0,1,0,0,0,0
388856,2013,0,0,0,0,0,1
388857,2013,0,1,0,0,0,0
388858,2013,0,0,0,1,0,0
388859,2013,1,0,0,0,0,0
388860,2013,0,1,0,0,0,0
388861,2013,0,0,1,0,0,0
388862,2013,0,0,1,0,0,0
388863,2013,0,1,0,0,0,0
388864,2013,0,0,0,1,0,0
388865,2013,0,1,0,0,0,0
388866,2013,0,1,0,0,0,0
388867,2013,0,0,1,0,0,0
388868,2013,0,0,1,0,0,0
388869,2013,0,1,0,0,0,0
388870,2013,0,1,0,0,0,0
388871,2013,0,0,0,0,0,1
388872,2013,0,0,1,0,0,0
388873,2013,0,0,0,0,0,1
388874,2013,0,0,1,0,0,0
388875,2013,0,1,0,0,0,0
388876,2013,0,1,0,0,0,0
388877,2013,0,0,0,1,0,0
388878,2013,0,0,0,1,0,0
388879,2013,1,0,0,0,0,0
388880,2013,0,0,0,0,0,1
388881,2013,0,0,1,0,0,0
388882,2013,0,1,0,0,0,0
388883,2013,0,0,1,0,0,0
388884,2013,0,0,0,0,1,0
388885,2013,0,0,1,0,0,0
388886,2013,0,1,0,0,0,0
388887,2013,0,1,0,0,0,0
388888,2013,0,0,1,0,0,0
388889,2013,0,0,1,0,0,0
388890,2013,0,0,1,0,0,0
388891,2013,0,0,1,0,0,0
388892,2013,0,0,1,0,0,0
388893,2013,0,1,0,0,0,0
388894,2013,0,1,0,0,0,0
388895,2013,0,0,0,0,0,1
388896,2013,0,0,1,0,0,0
388897,2013,0,0,1,0,0,0
388898,2013,0,0,1,0,0,0
388899,2013,0,1,0,0,0,0
388900,2013,0,1,0,0,0,0
388901,2013,0,0,1,0,0,0
388902,2013,0,0,1,0,0,0
388903,2013,0,1,0,0,0,0
388904,2013,0,1,0,0,0,0
388905,2013,0,1,0,0,0,0
388906,2013,0,1,0,0,0,0
388907,2013,0,0,0,1,0,0
388908,2013,0,0,0,1,0,0
388909,2013,0,0,1,0,0,0
388910,2013,0,0,1,0,0,0
388911,2013,0,0,0,0,1,0
388912,2013,0,1,0,0,0,0
388913,2013,0,1,0,0,0,0
388914,2013,0,1,0,0,0,0
388915,2013,0,1,0,0,0,0
388916,2013,0,1,0,0,0,0
388917,2013,0,1,0,0,0,0
388918,2013,0,1,0,0,0,0
388919,2013,0,0,1,0,0,0
388920,2013,0,1,0,0,0,0
388921,2013,0,0,1,0,0,0
388922,2013,0,0,1,0,0,0
388923,2013,0,0,1,0,0,0
388924,2013,0,1,0,0,0,0
388925,2013,0,0,0,0,0,1
388926,2013,0,0,0,1,0,0
388927,2013,0,0,0,0,0,1
388928,2013,0,1,0,0,0,0
388929,2013,0,1,0,0,0,0
388930,2013,0,1,0,0,0,0
388931,2013,0,0,0,1,0,0
388932,2013,0,1,0,0,0,0
388933,2013,0,0,1,0,0,0
388934,2013,0,1,0,0,0,0
388935,2013,1,0,0,0,0,0
388936,2013,0,1,0,0,0,0
388937,2013,0,0,1,0,0,0
388938,2013,0,1,0,0,0,0
388939,2013,0,0,1,0,0,0
388940,2013,0,0,0,0,1,0
388941,2013,0,0,0,0,1,0
388942,2013,0,1,0,0,0,0
388943,2013,0,1,0,0,0,0
388944,2013,0,1,0,0,0,0
388945,2013,0,1,0,0,0,0
388946,2013,1,0,0,0,0,0
388947,2013,0,1,0,0,0,0
388948,2013,0,1,0,0,0,0
388949,2013,0,1,0,0,0,0
388950,2013,0,1,0,0,0,0
388951,2013,0,0,0,1,0,0
388952,2013,0,0,1,0,0,0
388953,2013,0,0,0,1,0,0
388954,2013,0,0,0,1,0,0
388955,2013,0,0,0,1,0,0
388956,2013,0,0,1,0,0,0
388957,2013,0,0,1,0,0,0
388958,2013,0,0,1,0,0,0
388959,2013,0,1,0,0,0,0
388960,2013,0,1,0,0,0,0
388961,2013,0,0,0,1,0,0
388962,2013,0,0,1,0,0,0
388963,2013,0,0,1,0,0,0
388964,2013,0,0,1,0,0,0
388965,2013,0,0,1,0,0,0
388966,2013,1,0,0,0,0,0
388967,2013,0,0,1,0,0,0
388968,2013,0,0,1,0,0,0
388969,2013,0,1,0,0,0,0
388970,2013,0,0,1,0,0,0
388971,2013,1,0,0,0,0,0
388972,2013,0,0,1,0,0,0
388973,2013,1,0,0,0,0,0
388974,2013,1,0,0,0,0,0
388975,2013,0,0,0,1,0,0
388976,2013,0,0,1,0,0,0
388977,2013,0,0,1,0,0,0
388978,2013,0,0,1,0,0,0
388979,2013,0,1,0,0,0,0
388980,2013,0,1,0,0,0,0
388981,2013,0,1,0,0,0,0
388982,2013,0,1,0,0,0,0
388983,2013,0,1,0,0,0,0
388984,2013,0,1,0,0,0,0
388985,2013,0,1,0,0,0,0
388986,2013,0,1,0,0,0,0
388987,2013,0,1,0,0,0,0
388988,2013,1,0,0,0,0,0
388989,2013,0,1,0,0,0,0
388990,2013,1,0,0,0,0,0
388991,2013,0,0,1,0,0,0
388992,2013,0,1,0,0,0,0
388993,2013,1,0,0,0,0,0
388994,2013,0,1,0,0,0,0
388995,2013,0,0,1,0,0,0
388996,2013,0,0,0,1,0,0
388997,2013,0,1,0,0,0,0
388998,2013,0,1,0,0,0,0
388999,2013,0,1,0,0,0,0
389000,2013,0,1,0,0,0,0
389001,2013,0,1,0,0,0,0
389002,2013,0,1,0,0,0,0
389003,2013,1,0,0,0,0,0
389004,2013,1,0,0,0,0,0
389005,2013,1,0,0,0,0,0
389006,2013,0,1,0,0,0,0
389007,2013,0,0,0,1,0,0
389008,2013,0,0,0,1,0,0
389009,2013,0,0,1,0,0,0
389010,2013,0,0,1,0,0,0
389011,2013,0,0,1,0,0,0
389012,2013,0,0,1,0,0,0
389013,2013,0,0,1,0,0,0
389014,2013,0,0,1,0,0,0
389015,2013,0,0,0,1,0,0
389016,2013,0,1,0,0,0,0
389017,2013,0,1,0,0,0,0
389018,2013,0,1,0,0,0,0
389019,2013,0,1,0,0,0,0
389020,2013,0,0,1,0,0,0
389021,2013,0,0,1,0,0,0
389022,2013,0,0,1,0,0,0
389023,2013,0,1,0,0,0,0
389024,2013,0,1,0,0,0,0
389025,2013,0,0,1,0,0,0
389026,2013,0,0,1,0,0,0
389027,2013,0,1,0,0,0,0
389028,2013,1,0,0,0,0,0
389029,2013,0,1,0,0,0,0
389030,2013,0,1,0,0,0,0
389031,2013,0,0,1,0,0,0
389032,2013,0,0,1,0,0,0
389033,2013,1,0,0,0,0,0
389034,2013,0,1,0,0,0,0
389035,2013,0,1,0,0,0,0
389036,2013,1,0,0,0,0,0
389037,2013,0,1,0,0,0,0
389038,2013,0,1,0,0,0,0
389039,2013,0,1,0,0,0,0
389040,2013,0,1,0,0,0,0
389041,2013,0,0,1,0,0,0
389042,2013,0,1,0,0,0,0
389043,2013,0,1,0,0,0,0
389044,2013,0,1,0,0,0,0
389045,2013,0,1,0,0,0,0
389046,2013,0,0,1,0,0,0
389047,2013,0,1,0,0,0,0
389048,2013,0,1,0,0,0,0
389049,2013,1,0,0,0,0,0
389050,2013,0,0,1,0,0,0
389051,2013,1,0,0,0,0,0
389052,2013,0,0,1,0,0,0
389053,2013,1,0,0,0,0,0
389054,2013,1,0,0,0,0,0
389055,2013,0,1,0,0,0,0
389056,2013,0,1,0,0,0,0
389057,2013,0,0,0,1,0,0
389058,2013,0,0,1,0,0,0
389059,2013,0,1,0,0,0,0
389060,2013,0,1,0,0,0,0
389061,2013,0,1,0,0,0,0
389062,2013,0,0,1,0,0,0
389063,2013,0,1,0,0,0,0
389064,2013,0,1,0,0,0,0
389065,2013,1,0,0,0,0,0
389066,2013,0,0,1,0,0,0
389067,2013,0,0,1,0,0,0
389068,2013,0,0,0,1,0,0
389069,2013,0,1,0,0,0,0
389070,2013,0,1,0,0,0,0
389071,2013,0,1,0,0,0,0
389072,2013,0,1,0,0,0,0
389073,2013,0,1,0,0,0,0
389074,2013,0,0,1,0,0,0
389075,2013,0,1,0,0,0,0
389076,2013,0,0,1,0,0,0
389077,2013,0,1,0,0,0,0
389078,2013,0,0,0,1,0,0
389079,2013,0,0,1,0,0,0
389080,2013,0,0,0,0,1,0
389081,2013,0,0,0,1,0,0
389082,2013,0,0,1,0,0,0
389083,2013,0,1,0,0,0,0
389084,2013,0,1,0,0,0,0
389085,2013,0,1,0,0,0,0
389086,2013,0,1,0,0,0,0
389087,2013,0,1,0,0,0,0
389088,2013,0,1,0,0,0,0
389089,2013,0,1,0,0,0,0
389090,2013,0,0,1,0,0,0
389091,2013,0,0,1,0,0,0
389092,2013,0,1,0,0,0,0
389093,2013,1,0,0,0,0,0
389094,2013,0,1,0,0,0,0
389095,2013,0,1,0,0,0,0
389096,2013,0,1,0,0,0,0
389097,2013,0,0,1,0,0,0
389098,2013,0,0,1,0,0,0
389099,2013,0,0,1,0,0,0
389100,2013,0,0,1,0,0,0
389101,2013,0,1,0,0,0,0
389102,2013,1,0,0,0,0,0
389103,2013,0,0,0,1,0,0
389104,2013,0,1,0,0,0,0
389105,2013,0,1,0,0,0,0
389106,2013,0,0,1,0,0,0
389107,2013,0,0,1,0,0,0
389108,2013,0,0,1,0,0,0
389109,2013,0,1,0,0,0,0
389110,2013,0,0,0,0,1,0
389111,2013,0,1,0,0,0,0
389112,2013,0,1,0,0,0,0
389113,2013,0,1,0,0,0,0
389114,2013,0,0,0,0,1,0
389115,2013,1,0,0,0,0,0
389116,2013,0,1,0,0,0,0
389117,2013,0,1,0,0,0,0
389118,2013,0,0,0,1,0,0
389119,2013,0,1,0,0,0,0
389120,2013,0,0,1,0,0,0
389121,2013,0,1,0,0,0,0
389122,2013,0,1,0,0,0,0
389123,2013,0,1,0,0,0,0
389124,2013,1,0,0,0,0,0
389125,2013,1,0,0,0,0,0
389126,2013,1,0,0,0,0,0
389127,2013,0,1,0,0,0,0
389128,2013,0,0,0,1,0,0
389129,2013,0,0,1,0,0,0
389130,2013,0,1,0,0,0,0
389131,2013,1,0,0,0,0,0
389132,2013,1,0,0,0,0,0
389133,2013,0,1,0,0,0,0
389134,2013,0,1,0,0,0,0
389135,2013,0,1,0,0,0,0
389136,2013,0,1,0,0,0,0
389137,2013,0,0,0,1,0,0
389138,2013,0,1,0,0,0,0
389139,2013,0,0,0,1,0,0
389140,2013,0,1,0,0,0,0
389141,2013,0,1,0,0,0,0
389142,2013,1,0,0,0,0,0
389143,2013,1,0,0,0,0,0
389144,2013,0,1,0,0,0,0
389145,2013,0,1,0,0,0,0
389146,2013,1,0,0,0,0,0
389147,2013,0,1,0,0,0,0
389148,2013,0,0,0,1,0,0
389149,2013,0,0,1,0,0,0
389150,2013,0,0,0,1,0,0
389151,2013,0,0,0,1,0,0
389152,2013,0,0,1,0,0,0
389153,2013,0,0,1,0,0,0
389154,2013,0,1,0,0,0,0
389155,2013,0,0,0,1,0,0
389156,2013,0,1,0,0,0,0
389157,2013,0,1,0,0,0,0
389158,2013,0,1,0,0,0,0
389159,2013,0,0,0,1,0,0
389160,2013,1,0,0,0,0,0
389161,2013,0,1,0,0,0,0
389162,2013,0,1,0,0,0,0
389163,2013,0,1,0,0,0,0
389164,2013,0,0,0,1,0,0
389165,2013,0,0,0,1,0,0
389166,2013,0,1,0,0,0,0
389167,2013,0,1,0,0,0,0
389168,2013,0,1,0,0,0,0
389169,2013,0,0,1,0,0,0
389170,2013,0,0,1,0,0,0
389171,2013,0,0,1,0,0,0
389172,2013,0,1,0,0,0,0
389173,2013,1,0,0,0,0,0
389174,2013,0,0,0,1,0,0
389175,2013,0,1,0,0,0,0
389176,2013,0,1,0,0,0,0
389177,2013,0,0,0,0,1,0
389178,2013,0,0,0,1,0,0
389179,2013,0,0,1,0,0,0
389180,2013,0,1,0,0,0,0
389181,2013,0,1,0,0,0,0
389182,2013,0,1,0,0,0,0
389183,2013,0,1,0,0,0,0
389184,2013,0,1,0,0,0,0
389185,2013,0,1,0,0,0,0
389186,2013,0,1,0,0,0,0
389187,2013,0,1,0,0,0,0
389188,2013,0,1,0,0,0,0
389189,2013,0,1,0,0,0,0
389190,2013,1,0,0,0,0,0
389191,2013,0,1,0,0,0,0
389192,2013,0,1,0,0,0,0
389193,2013,0,0,0,1,0,0
389194,2013,1,0,0,0,0,0
389195,2013,1,0,0,0,0,0
389196,2013,1,0,0,0,0,0
389197,2013,1,0,0,0,0,0
389198,2013,0,0,1,0,0,0
389199,2013,0,0,1,0,0,0
389200,2013,0,0,0,0,1,0
389201,2013,0,1,0,0,0,0
389202,2013,0,1,0,0,0,0
389203,2013,0,0,1,0,0,0
389204,2013,1,0,0,0,0,0
389205,2013,0,0,1,0,0,0
389206,2013,0,0,1,0,0,0
389207,2013,1,0,0,0,0,0
389208,2013,0,0,1,0,0,0
389209,2013,0,0,0,1,0,0
389210,2013,0,1,0,0,0,0
389211,2013,0,1,0,0,0,0
389212,2013,0,1,0,0,0,0
389213,2013,0,0,1,0,0,0
389214,2013,0,1,0,0,0,0
389215,2013,0,0,1,0,0,0
389216,2013,0,0,1,0,0,0
389217,2013,0,0,1,0,0,0
389218,2013,0,0,1,0,0,0
389219,2013,0,0,0,1,0,0
389220,2013,0,0,1,0,0,0
389221,2013,1,0,0,0,0,0
389222,2013,0,0,0,1,0,0
389223,2013,0,0,1,0,0,0
389224,2013,0,0,1,0,0,0
389225,2013,0,0,0,1,0,0
389226,2013,0,0,1,0,0,0
389227,2013,0,1,0,0,0,0
389228,2013,0,0,0,1,0,0
389229,2013,0,0,0,1,0,0
389230,2013,0,0,1,0,0,0
389231,2013,0,0,0,1,0,0
389232,2013,0,1,0,0,0,0
389233,2013,1,0,0,0,0,0
389234,2013,0,0,1,0,0,0
389235,2013,0,0,0,1,0,0
389236,2013,0,0,1,0,0,0
389237,2013,0,1,0,0,0,0
389238,2013,0,1,0,0,0,0
389239,2013,0,1,0,0,0,0
389240,2013,0,1,0,0,0,0
389241,2013,0,1,0,0,0,0
389242,2013,0,1,0,0,0,0
389243,2013,1,0,0,0,0,0
389244,2013,0,1,0,0,0,0
389245,2013,0,1,0,0,0,0
389246,2013,0,0,0,1,0,0
389247,2013,0,0,1,0,0,0
389248,2013,0,0,0,1,0,0
389249,2013,0,0,1,0,0,0
389250,2013,0,1,0,0,0,0
389251,2013,1,0,0,0,0,0
389252,2013,1,0,0,0,0,0
389253,2013,0,0,1,0,0,0
389254,2013,0,0,1,0,0,0
389255,2013,0,1,0,0,0,0
389256,2013,0,0,0,0,1,0
389257,2013,1,0,0,0,0,0
389258,2013,0,1,0,0,0,0
389259,2013,0,1,0,0,0,0
389260,2013,0,1,0,0,0,0
389261,2013,0,1,0,0,0,0
389262,2013,0,0,1,0,0,0
389263,2013,0,1,0,0,0,0
389264,2013,0,0,0,1,0,0
389265,2013,0,0,1,0,0,0
389266,2013,0,1,0,0,0,0
389267,2013,0,0,0,1,0,0
389268,2013,0,0,0,0,1,0
389269,2013,0,1,0,0,0,0
389270,2013,0,1,0,0,0,0
389271,2013,0,0,0,1,0,0
389272,2013,0,1,0,0,0,0
389273,2013,0,1,0,0,0,0
389274,2013,0,1,0,0,0,0
389275,2013,0,1,0,0,0,0
389276,2013,0,0,1,0,0,0
389277,2013,1,0,0,0,0,0
389278,2013,0,0,0,1,0,0
389279,2013,0,0,0,0,1,0
389280,2013,0,0,0,0,1,0
389281,2013,0,1,0,0,0,0
389282,2013,1,0,0,0,0,0
389283,2013,0,0,0,0,1,0
389284,2013,0,0,0,1,0,0
389285,2013,0,0,1,0,0,0
389286,2013,1,0,0,0,0,0
389287,2013,1,0,0,0,0,0
389288,2013,0,1,0,0,0,0
389289,2013,0,0,0,1,0,0
389290,2013,0,1,0,0,0,0
389291,2013,0,0,1,0,0,0
389292,2013,0,0,1,0,0,0
389293,2013,0,1,0,0,0,0
389294,2013,0,1,0,0,0,0
389295,2013,1,0,0,0,0,0
389296,2013,0,0,0,1,0,0
389297,2013,0,1,0,0,0,0
389298,2013,0,0,0,1,0,0
389299,2013,0,1,0,0,0,0
389300,2013,0,1,0,0,0,0
389301,2013,0,0,1,0,0,0
389302,2013,0,0,1,0,0,0
389303,2013,1,0,0,0,0,0
389304,2013,0,0,1,0,0,0
389305,2013,0,0,0,1,0,0
389306,2013,0,1,0,0,0,0
389307,2013,0,1,0,0,0,0
389308,2013,0,1,0,0,0,0
389309,2013,0,0,1,0,0,0
389310,2013,0,1,0,0,0,0
389311,2013,0,0,0,0,1,0
389312,2013,0,1,0,0,0,0
389313,2013,0,0,1,0,0,0
389314,2013,0,1,0,0,0,0
389315,2013,1,0,0,0,0,0
389316,2013,0,0,1,0,0,0
389317,2013,0,0,1,0,0,0
389318,2013,1,0,0,0,0,0
389319,2013,1,0,0,0,0,0
389320,2013,0,1,0,0,0,0
389321,2013,0,1,0,0,0,0
389322,2013,0,1,0,0,0,0
389323,2013,0,1,0,0,0,0
389324,2013,0,0,1,0,0,0
389325,2013,0,1,0,0,0,0
389326,2013,0,1,0,0,0,0
389327,2013,0,0,0,1,0,0
389328,2013,0,1,0,0,0,0
389329,2013,0,1,0,0,0,0
389330,2013,0,1,0,0,0,0
389331,2013,0,0,1,0,0,0
389332,2013,0,0,1,0,0,0
389333,2013,0,1,0,0,0,0
389334,2013,0,0,1,0,0,0
389335,2013,0,0,0,1,0,0
389336,2013,0,1,0,0,0,0
389337,2013,0,1,0,0,0,0
389338,2013,0,1,0,0,0,0
389339,2013,0,0,1,0,0,0
389340,2013,0,1,0,0,0,0
389341,2013,0,1,0,0,0,0
389342,2013,0,1,0,0,0,0
389343,2013,0,0,1,0,0,0
389344,2013,0,1,0,0,0,0
389345,2013,0,1,0,0,0,0
389346,2013,0,1,0,0,0,0
389347,2013,0,1,0,0,0,0
389348,2013,0,1,0,0,0,0
389349,2013,0,1,0,0,0,0
389350,2013,0,0,0,1,0,0
389351,2013,0,0,1,0,0,0
389352,2013,0,0,0,1,0,0
389353,2013,0,0,0,1,0,0
389354,2013,0,1,0,0,0,0
389355,2013,0,1,0,0,0,0
389356,2013,0,0,0,1,0,0
389357,2013,1,0,0,0,0,0
389358,2013,0,0,1,0,0,0
389359,2013,0,1,0,0,0,0
389360,2013,0,0,1,0,0,0
389361,2013,0,0,1,0,0,0
389362,2013,0,0,0,1,0,0
389363,2013,0,1,0,0,0,0
389364,2013,0,1,0,0,0,0
389365,2013,0,1,0,0,0,0
389366,2013,0,1,0,0,0,0
389367,2013,0,1,0,0,0,0
389368,2013,0,1,0,0,0,0
389369,2013,0,1,0,0,0,0
389370,2013,0,0,1,0,0,0
389371,2013,1,0,0,0,0,0
389372,2013,0,0,1,0,0,0
389373,2013,1,0,0,0,0,0
389374,2013,0,1,0,0,0,0
389375,2013,0,0,1,0,0,0
389376,2013,0,0,1,0,0,0
389377,2013,0,0,0,1,0,0
389378,2013,0,1,0,0,0,0
389379,2013,0,1,0,0,0,0
389380,2013,0,1,0,0,0,0
389381,2013,0,1,0,0,0,0
389382,2013,1,0,0,0,0,0
389383,2013,0,1,0,0,0,0
389384,2013,0,0,1,0,0,0
389385,2013,0,0,0,1,0,0
389386,2013,1,0,0,0,0,0
389387,2013,0,1,0,0,0,0
389388,2013,0,1,0,0,0,0
389389,2013,0,0,0,1,0,0
389390,2013,0,1,0,0,0,0
389391,2013,1,0,0,0,0,0
389392,2013,0,1,0,0,0,0
389393,2013,0,0,0,1,0,0
389394,2013,0,0,0,1,0,0
389395,2013,0,1,0,0,0,0
389396,2013,0,1,0,0,0,0
389397,2013,0,1,0,0,0,0
389398,2013,0,1,0,0,0,0
389399,2013,0,1,0,0,0,0
389400,2013,0,1,0,0,0,0
389401,2013,1,0,0,0,0,0
389402,2013,0,1,0,0,0,0
389403,2013,0,1,0,0,0,0
389404,2013,0,0,1,0,0,0
389405,2013,1,0,0,0,0,0
389406,2013,0,1,0,0,0,0
389407,2013,0,1,0,0,0,0
389408,2013,1,0,0,0,0,0
389409,2013,1,0,0,0,0,0
389410,2013,0,1,0,0,0,0
389411,2013,0,0,1,0,0,0
389412,2013,0,0,1,0,0,0
389413,2013,1,0,0,0,0,0
389414,2013,1,0,0,0,0,0
389415,2013,0,1,0,0,0,0
389416,2013,0,0,1,0,0,0
389417,2013,0,1,0,0,0,0
389418,2013,0,0,1,0,0,0
389419,2013,0,1,0,0,0,0
389420,2013,0,0,0,1,0,0
389421,2013,0,1,0,0,0,0
389422,2013,1,0,0,0,0,0
389423,2013,1,0,0,0,0,0
389424,2013,1,0,0,0,0,0
389425,2013,0,0,0,1,0,0
389426,2013,0,0,0,1,0,0
389427,2013,0,0,1,0,0,0
389428,2013,0,1,0,0,0,0
389429,2013,0,1,0,0,0,0
389430,2013,0,1,0,0,0,0
389431,2013,0,0,1,0,0,0
389432,2013,0,0,1,0,0,0
389433,2013,0,0,0,0,1,0
389434,2013,1,0,0,0,0,0
389435,2013,1,0,0,0,0,0
389436,2013,0,1,0,0,0,0
389437,2013,0,0,1,0,0,0
389438,2013,0,0,1,0,0,0
389439,2013,0,1,0,0,0,0
389440,2013,0,0,0,1,0,0
389441,2013,0,1,0,0,0,0
389442,2013,0,0,1,0,0,0
389443,2013,0,0,0,1,0,0
389444,2013,0,0,1,0,0,0
389445,2013,0,0,0,1,0,0
389446,2013,0,1,0,0,0,0
389447,2013,0,1,0,0,0,0
